baseline,,bm3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
396.0405579,-0.0005642063334,396.0405579,0.5768515468,
394.958374,-0.0002109194174,394.958374,0.5517506003,
394.0306702,0.0001149230156,394.0306702,0.5273855329,
392.9481506,-0.0003395946405,392.9481506,0.5085392594,
392.0201111,-9.923546168E-5,392.0201111,0.4933543801,
390.9372559,8.4344676E-5,390.9372559,0.475528568,
390.0089417,-0.0002410350135,390.0089417,0.4601316452,
388.9257507,0.0001827675005,388.9257507,0.444604665,
387.9971619,-0.000222614035,387.9971619,0.4307453036,
387.0684204,-5.264886931E-5,387.0684204,0.4223927259,
385.9847107,-0.0007775392733,385.9847107,0.408277303,
385.0556946,-0.0004121161182,385.0556946,0.3994805813,
383.9716492,-0.000500863418,383.9716492,0.3890175521,
383.0423279,-0.0004732481902,383.0423279,0.3830791116,
381.9579468,-0.0003893574758,381.9579468,0.3746581376,
381.0283508,-0.0005525209126,381.0283508,0.3728902042,
379.943634,-0.0003777190577,379.943634,0.368252635,
379.0137634,0.0005721978378,379.0137634,0.3649990559,
377.9287109,-1.221800539E-5,377.9287109,0.3633030057,
376.9985352,-0.0001034797751,376.9985352,0.3626197577,
376.0682373,0.0001019768024,376.0682373,0.3620148599,
374.9827271,-0.0001478354825,374.9827271,0.3635611832,
374.052124,-0.0001041008873,374.052124,0.3654044271,
372.9662781,-0.0006100659957,372.9662781,0.3673199117,
372.0354004,-0.0004318737774,372.0354004,0.3705227077,
370.9492493,-0.0002420698729,370.9492493,0.3736646771,
370.0180969,-0.0006557657034,370.0180969,0.3780596256,
368.9315796,-0.0004628015158,368.9315796,0.3828193843,
368.0001831,-0.0004090127186,368.0001831,0.3876552284,
367.068634,7.251265197E-5,367.068634,0.3913095593,
365.9816589,0.0007885808591,365.9816589,0.3959674239,
365.0498352,0.0001394442079,365.0498352,0.4002605975,
363.9625244,-0.0008526745369,363.9625244,0.4029986262,
363.030426,-0.0007396049914,363.030426,0.4060968161,
361.9428406,-0.0004632152559,361.9428406,0.4087753892,
361.0104675,-0.0002020188695,361.0104675,0.4105989337,
359.9225159,-0.0002369472786,359.9225159,0.41111359,
358.9898987,-0.0001362941257,358.9898987,0.4121949673,
358.0571289,0.0002397702483,358.0571289,0.4110818505,
356.96875,0.0004072218144,356.96875,0.4080682397,
356.0357056,0.0001394959982,356.0357056,0.4065474868,
354.9470215,-0.0004139264056,354.9470215,0.402130872,
354.0137024,-0.0001672946673,354.0137024,0.3987743855,
352.9247131,-0.0001035832902,352.9247131,0.3924463689,
351.9911194,-0.0002276333107,351.9911194,0.3860584497,
351.0574341,0.0003600677301,351.0574341,0.3814153671,
349.9679871,-0.0004181676486,349.9679871,0.3745218217,
349.0340271,-0.0002630253148,349.0340271,0.3673471212,
347.9442749,0.0001451927819,347.9442749,0.3596159518,
347.0100708,0.0005418983055,347.0100708,0.3536302149,
346.0757141,-0.0001238725818,346.0757141,0.3474098146,
344.9855347,-0.0004145470739,344.9855347,0.3413283527,
344.0509338,-0.0009210290737,344.0509338,0.3330191076,
342.9604187,-0.0002495725639,342.9604187,0.3251326978,
342.0255737,0.0005621668533,342.0255737,0.3195091188,
340.9347534,-0.0004225639859,340.9347534,0.310139358,
339.9996643,0.0001448043622,339.9996643,0.3036360741,
339.0644226,-0.0001226821623,339.0644226,0.2972989082,
337.973175,-0.0006368970498,337.973175,0.2869505286,
337.0377197,-0.0002006734285,337.0377197,0.2810479403,
335.946167,-0.0009898378048,335.946167,0.271656543,
335.010437,6.518576265E-5,335.010437,0.26626423,
334.074585,-0.0008324192604,334.074585,0.2593364716,
332.9826355,-0.0004967264249,332.9826355,0.2517923713,
332.0465393,-0.0005450751632,332.0465393,0.2433440536,
330.9542847,8.395630721E-5,330.9542847,0.2373242974,
330.0179138,-0.0004245293967,330.0179138,0.2312279344,
328.9253845,0.001383580384,328.9253845,0.2242544442,
327.9888,5.25488349E-6,327.9888,0.2165986896,
327.0520935,-0.0001521828235,327.0520935,0.2131104618,
325.9591064,-0.0001064300595,325.9591064,0.2045987397,
325.0221558,9.397623217E-5,325.0221558,0.2002598792,
323.928894,-0.0002142312005,323.928894,0.1945252717,
322.9916992,-0.0005804413231,322.9916992,0.1898810416,
322.0544128,2.376396878E-5,322.0544128,0.1861547679,
320.9607544,-0.0002642670879,320.9607544,0.1821549684,
320.0231934,-0.000136966948,320.0231934,0.1795415878,
318.9292603,-0.0004171331821,318.9292603,0.1769307554,
317.9914551,0.0003372697684,317.9914551,0.1746762544,
317.0535583,-0.0004703520972,317.0535583,0.1733478904,
315.959198,-0.0004888660042,315.959198,0.1734613776,
315.0210876,-8.381067892E-5,315.0210876,0.1730721295,
313.9264526,-0.0002111781505,313.9264526,0.1745205522,
312.9880676,-0.000599260733,312.9880676,0.1769748032,
