baseline,,bm3,,bm4,,bm53_palmOH_ul_5,,bm53_palmOH_ul_10,,bm53_palmOH_ul_20,,bm53_palmOH_ul_30,,bm53_palmOH_ul_40,,bm53_palmOH_ul_50,,bm53_palmOH_ul_50,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
512.0344849,-0.0004215295485,512.0344849,0.001803279389,512.0344849,0.003380394541,512.0344849,0.002084778156,512.0344849,0.001627909485,512.0344849,0.001616892754,512.0344849,0.002289399039,512.0344849,0.002900349209,512.0344849,0.01309222635,512.0344849,0.03393211961,
510.9750671,0.0006532575353,510.9750671,0.001255885698,510.9750671,0.002820015419,510.9750671,0.001793869771,510.9750671,0.0007579550147,510.9750671,0.001300333184,510.9750671,0.001532535651,510.9750671,0.002359666396,510.9750671,0.0117688179,510.9750671,0.03322405741,
510.066803,-0.001028421684,510.066803,-9.535343997E-5,510.066803,0.001956643071,510.066803,0.0002711883863,510.066803,9.111956388E-6,510.066803,0.0006410729839,510.066803,4.424137296E-5,510.066803,0.001653841464,510.066803,0.01131132431,510.066803,0.03222969174,
509.0069275,-0.0002626114001,509.0069275,-0.0002132480149,509.0069275,0.001885765116,509.0069275,0.0007213936187,509.0069275,-0.0002351362491,509.0069275,0.0008007435827,509.0069275,0.0002782338415,509.0069275,0.001275850111,509.0069275,0.01140730176,509.0069275,0.03202047572,
507.9468384,-0.0002216308785,507.9468384,-0.0008115946548,507.9468384,0.0007283426239,507.9468384,-0.0001988104923,507.9468384,-0.001265582978,507.9468384,-0.000544713228,507.9468384,-0.000952438626,507.9468384,0.0008576718974,507.9468384,0.01149075478,507.9468384,0.03090495616,
507.0379639,-0.0001657938556,507.0379639,-0.001040455769,507.0379639,0.0006281110691,507.0379639,-0.0006569029647,507.0379639,-0.001215662342,507.0379639,-0.0006630545249,507.0379639,-0.001219740836,507.0379639,-6.191481953E-5,507.0379639,0.01093718037,507.0379639,0.03087688424,
505.977417,0.0005635146517,505.977417,-0.0009589992114,505.977417,0.0009860537248,505.977417,0.0001409201795,505.977417,-0.001054090681,505.977417,-0.0004134608898,505.977417,-0.0004618706298,505.977417,0.001020691474,505.977417,0.01172097214,505.977417,0.0313372463,
505.0682068,-0.0004155297938,505.0682068,-0.001613113214,505.0682068,-0.0002256669977,505.0682068,-0.000459543342,505.0682068,-0.00137639977,505.0682068,-0.0007684436277,505.0682068,-0.0009888563072,505.0682068,6.106929504E-5,505.0682068,0.01091143116,505.0682068,0.03027787805,
504.0072021,-0.0003810295602,504.0072021,-0.002347815782,504.0072021,-0.001026768819,504.0072021,-0.00086357689,504.0072021,-0.002399563091,504.0072021,-0.001338569331,504.0072021,-0.001623325981,504.0072021,-0.0002887913724,504.0072021,0.01050397754,504.0072021,0.02948228642,
502.9459839,-0.0004063748347,502.9459839,-0.002667468507,502.9459839,-0.001628638594,502.9459839,-0.001816033153,502.9459839,-0.002430145163,502.9459839,-0.001911761821,502.9459839,-0.001952325576,502.9459839,-0.0003947368823,502.9459839,0.01037336141,502.9459839,0.02903916128,
502.0361633,-0.0008977287798,502.0361633,-0.002836928004,502.0361633,-0.002884039655,502.0361633,-0.002492177766,502.0361633,-0.00364088174,502.0361633,-0.002256046049,502.0361633,-0.002861410379,502.0361633,-0.001607955201,502.0361633,0.00927285105,502.0361633,0.02802347764,
500.9744873,-0.0008108195034,500.9744873,-0.002868096344,500.9744873,-0.001648083096,500.9744873,-0.001867018873,500.9744873,-0.003240863793,500.9744873,-0.001411130652,500.9744873,-0.002458562842,500.9744873,-0.000846319017,500.9744873,0.009464960545,500.9744873,0.02846435085,
500.0643005,-0.0002779263596,500.0643005,-0.003096493427,500.0643005,-0.001669022371,500.0643005,-0.002085122978,500.0643005,-0.00246927049,500.0643005,-0.001992473146,500.0643005,-0.00208656583,500.0643005,-0.0009233538876,500.0643005,0.009894479066,500.0643005,0.02803118154,
499.0021973,-8.370715659E-5,499.0021973,-0.002949812915,499.0021973,-0.002678068122,499.0021973,-0.002171726199,499.0021973,-0.00274906843,499.0021973,-0.002245642012,499.0021973,-0.002962925006,499.0021973,-0.001505813561,499.0021973,0.009331958368,499.0021973,0.02589162625,
497.9398499,0.0004640208208,497.9398499,-0.00303614093,497.9398499,-0.001934131607,497.9398499,-0.001566121355,497.9398499,-0.00285024941,497.9398499,-0.001847274834,497.9398499,-0.002006799681,497.9398499,-0.001319730305,497.9398499,0.0088523468,497.9398499,0.02534478344,
497.0290833,3.903779361E-5,497.0290833,-0.003870720044,497.0290833,-0.003077113768,497.0290833,-0.002348382259,497.0290833,-0.003291579662,497.0290833,-0.002402909566,497.0290833,-0.003017015522,497.0290833,-0.001966756303,497.0290833,0.008681027219,497.0290833,0.02456811257,
495.9663086,6.648025737E-5,495.9663086,-0.00329738576,495.9663086,-0.002527385717,495.9663086,-0.001894442597,495.9663086,-0.003179657506,495.9663086,-0.001801184728,495.9663086,-0.002557546832,495.9663086,-0.001883463003,495.9663086,0.009039935656,495.9663086,0.02395842597,
495.0551758,-0.0004002714122,495.0551758,-0.003290243912,495.0551758,-0.003040510928,495.0551758,-0.002358680591,495.0551758,-0.003361092648,495.0551758,-0.002133449772,495.0551758,-0.003145735944,495.0551758,-0.002154932357,495.0551758,0.008155443706,495.0551758,0.02317904122,
493.9919434,-0.0007703558076,493.9919434,-0.003700380214,493.9919434,-0.002722933423,493.9919434,-0.002587036928,493.9919434,-0.002812444232,493.9919434,-0.002289213007,493.9919434,-0.002664586995,493.9919434,-0.00198391825,493.9919434,0.008549557999,493.9919434,0.02391920239,
492.9284973,-0.0007459103945,492.9284973,-0.004012370948,492.9284973,-0.002992182039,492.9284973,-0.002774327295,492.9284973,-0.003660646966,492.9284973,-0.002823966322,492.9284973,-0.003765208647,492.9284973,-0.002959325677,492.9284973,0.008247508667,492.9284973,0.02284719236,
492.0167847,0.0001739367581,492.0167847,-0.003120447276,492.0167847,-0.00274474686,492.0167847,-0.002592904028,492.0167847,-0.003184745554,492.0167847,-0.002176310867,492.0167847,-0.002955212025,492.0167847,-0.002176414011,492.0167847,0.008442068473,492.0167847,0.02364784852,
490.9529114,-0.0002961380233,490.9529114,-0.003335765097,490.9529114,-0.003035369795,490.9529114,-0.002562436275,490.9529114,-0.002944567706,490.9529114,-0.001996801933,490.9529114,-0.002994135953,490.9529114,-0.002284475137,490.9529114,0.009396179579,490.9529114,0.02337385155,
490.0408325,-0.0003546482476,490.0408325,-0.003590976587,490.0408325,-0.003182072891,490.0408325,-0.002623729641,490.0408325,-0.003794411663,490.0408325,-0.00263901311,490.0408325,-0.003233720781,490.0408325,-0.002382726641,490.0408325,0.008511965163,490.0408325,0.02317947894,
488.976532,0.0001460732019,488.976532,-0.003239579033,488.976532,-0.00229328149,488.976532,-0.002327836119,488.976532,-0.002690879861,488.976532,-0.001873256406,488.976532,-0.002651362913,488.976532,-0.002474160865,488.976532,0.008621426299,488.976532,0.02337838709,
488.0640869,-0.0001830269903,488.0640869,-0.00311361067,488.0640869,-0.002433130983,488.0640869,-0.002462114906,488.0640869,-0.002781786257,488.0640869,-0.001764628803,488.0640869,-0.002717119642,488.0640869,-0.002150399145,488.0640869,0.00916557759,488.0640869,0.02314455621,
486.9993286,-0.0004570609308,486.9993286,-0.002973465947,486.9993286,-0.002498303307,486.9993286,-0.002532944549,486.9993286,-0.003053054912,486.9993286,-0.002556105843,486.9993286,-0.002899519634,486.9993286,-0.002728798427,486.9993286,0.009260210209,486.9993286,0.0228856653,
485.9343567,-0.0001820954931,485.9343567,-0.002951098373,485.9343567,-0.002326445887,485.9343567,-0.002141177654,485.9343567,-0.002409242326,485.9343567,-0.00194907852,485.9343567,-0.003087137826,485.9343567,-0.002396062016,485.9343567,0.009511711076,485.9343567,0.0229354389,
485.0213623,-0.0005280115292,485.0213623,-0.002944053616,485.0213623,-0.002390604233,485.0213623,-0.002053537639,485.0213623,-0.002720412333,485.0213623,-0.002358680591,485.0213623,-0.002501597628,485.0213623,-0.002549157478,485.0213623,0.009147388861,485.0213623,0.02260748483,
483.9559631,-0.0004630083859,483.9559631,-0.00318854861,483.9559631,-0.002097643213,483.9559631,-0.002035399666,483.9559631,-0.002659287071,483.9559631,-0.002075539436,483.9559631,-0.002642203355,483.9559631,-0.00213968358,483.9559631,0.009300063364,483.9559631,0.02237791196,
483.0426025,-0.0004175986978,483.0426025,-0.002380924532,483.0426025,-0.001595369307,483.0426025,-0.001728069852,483.0426025,-0.002752515255,483.0426025,-0.001701770234,483.0426025,-0.002265264979,483.0426025,-0.001873307978,483.0426025,0.01009865478,483.0426025,0.02309828065,
481.9767761,-0.0006512166583,481.9767761,-0.002266295021,481.9767761,-0.002103310777,481.9767761,-0.002117118333,481.9767761,-0.002559554065,481.9767761,-0.001590881729,481.9767761,-0.00240934547,481.9767761,-0.002287050011,481.9767761,0.01026849356,481.9767761,0.0232312791,
481.0630188,-0.0005513833603,481.0630188,-0.002728181193,481.0630188,-0.001649733516,481.0630188,-0.002215047134,481.0630188,-0.00227525644,481.0630188,-0.001807268476,481.0630188,-0.002254552441,481.0630188,-0.002740168246,481.0630188,0.01046536677,481.0630188,0.02378235571,
479.9967957,-0.0004718001583,479.9967957,-0.002388699213,479.9967957,-0.001179521787,479.9967957,-0.001297690207,479.9967957,-0.002222361276,479.9967957,-0.0006404640735,479.9967957,-0.002064100699,479.9967957,-0.001591810142,479.9967957,0.01089871675,479.9967957,0.0243627727,
478.9303284,9.949116793E-5,478.9303284,-0.001188608818,478.9303284,-0.0004603191046,478.9303284,-0.001224851818,478.9303284,-0.001830932568,478.9303284,-0.0007882367936,478.9303284,-0.00134125317,478.9303284,-0.0008507110761,478.9303284,0.01109364536,478.9303284,0.02548791468,
478.0160217,-4.566044663E-5,478.0160217,-0.0009713968611,478.0160217,-0.000531579426,478.0160217,-0.0004085989494,478.0160217,-0.001218088786,478.0160217,-8.743399667E-5,478.0160217,-0.001185356057,478.0160217,-0.000925420376,478.0160217,0.01101310924,478.0160217,0.02568433993,
476.9491577,-0.0001285824546,476.9491577,-0.0010712886,476.9491577,-0.0007091104635,476.9491577,-0.0008582032169,476.9491577,-0.001130210818,476.9491577,-0.0002423285914,476.9491577,-0.000996191171,476.9491577,-0.000796815264,476.9491577,0.01166677661,476.9491577,0.02639181539,
476.0344849,-0.0001029104169,476.0344849,-0.0003878574353,476.0344849,0.0004300234432,476.0344849,0.000475137902,476.0344849,-0.0005519004189,476.0344849,0.0003831777722,476.0344849,-0.0006987728411,476.0344849,-0.0003374219232,476.0344849,0.01275658421,476.0344849,0.02656203881,
474.9671936,-0.0002275815641,474.9671936,0.0002587814524,474.9671936,0.00112724246,474.9671936,0.001236259704,474.9671936,-9.856258112E-5,474.9671936,0.001421755878,474.9671936,-0.0002194058034,474.9671936,0.0001495689939,474.9671936,0.01286018733,474.9671936,0.02691860683,
474.0521851,-0.0001930664002,474.0521851,0.0007083514938,474.0521851,0.001462557935,474.0521851,0.0012700347,474.0521851,0.0006804795703,474.0521851,0.001766811823,474.0521851,-5.11994258E-5,474.0521851,0.000709077518,474.0521851,0.01333882939,474.0521851,0.02686782368,
472.9844666,-0.0001430740667,472.9844666,0.001440039719,472.9844666,0.002069224138,472.9844666,0.001777468366,472.9844666,0.001173052355,472.9844666,0.002103844192,472.9844666,0.0009388108156,472.9844666,0.001322324853,472.9844666,0.01387588494,472.9844666,0.02726744674,
472.0690918,-0.0004457346513,472.0690918,0.002009015996,472.0690918,0.002501666779,472.0690918,0.00279372721,472.0690918,0.001904224511,472.0690918,0.002588503994,472.0690918,0.001128150732,472.0690918,0.001821059384,472.0690918,0.0144606512,472.0690918,0.02784572355,
471.000946,-0.0002129892819,471.000946,0.002959039062,471.000946,0.003088382538,471.000946,0.003347837599,471.000946,0.00233213068,471.000946,0.003450368764,471.000946,0.002162426477,471.000946,0.001785682049,471.000946,0.01504588407,471.000946,0.02867570519,
469.9326172,8.506962331E-5,469.9326172,0.003899939358,469.9326172,0.004223497119,469.9326172,0.004153189249,469.9326172,0.003302032361,469.9326172,0.004041085951,469.9326172,0.002928051399,469.9326172,0.003153538099,469.9326172,0.01565879583,469.9326172,0.02928250097,
469.0166931,-0.000449354935,469.0166931,0.004444558173,469.0166931,0.004985880572,469.0166931,0.004908694886,469.0166931,0.003969161306,469.0166931,0.004963414744,469.0166931,0.003805710468,469.0166931,0.003322091186,469.0166931,0.01609260589,469.0166931,0.02969840541,
467.947937,-0.0004412868002,467.947937,0.0056187585,467.947937,0.006545472424,467.947937,0.005947746336,467.947937,0.005153653212,467.947937,0.005775968079,467.947937,0.004835762549,467.947937,0.004919507075,467.947937,0.01717463136,467.947937,0.03011723422,
467.0316772,-0.0006668797578,467.0316772,0.006603001151,467.0316772,0.007508458104,467.0316772,0.007240084,467.0316772,0.006754020695,467.0316772,0.006996155716,467.0316772,0.005724135321,467.0316772,0.005607141647,467.0316772,0.01794017665,467.0316772,0.03135135397,
465.9624939,0.0005837842473,465.9624939,0.008467724547,465.9624939,0.009221762419,465.9624939,0.008755452931,465.9624939,0.00757101411,465.9624939,0.008383029141,465.9624939,0.007200893946,465.9624939,0.007018595468,465.9624939,0.01957653835,465.9624939,0.03184171766,
465.0458679,0.00026481651,465.0458679,0.009493798949,465.0458679,0.01035732217,465.0458679,0.00964762643,465.0458679,0.009175439365,465.0458679,0.0097362753,465.0458679,0.008350279182,465.0458679,0.00830447115,465.0458679,0.02068401128,465.0458679,0.03266235441,
463.9762878,0.000142007746,463.9762878,0.01135458052,463.9762878,0.01163197123,463.9762878,0.01120344084,463.9762878,0.0105037922,463.9762878,0.01100511756,463.9762878,0.008890313096,463.9762878,0.009390465915,463.9762878,0.02132035419,463.9762878,0.03325552121,
463.0593262,0.0009330517496,463.0593262,0.01329718996,463.0593262,0.01420126669,463.0593262,0.01343822014,463.0593262,0.0127099352,463.0593262,0.01307045761,463.0593262,0.01177974977,463.0593262,0.01085720398,463.0593262,0.02343444526,463.0593262,0.03516123071,
461.9893188,0.0004862812057,461.9893188,0.01487593446,461.9893188,0.01545942016,461.9893188,0.01552361529,461.9893188,0.01422477793,461.9893188,0.01389258914,461.9893188,0.01282592583,461.9893188,0.01231871359,461.9893188,0.02456928976,461.9893188,0.03628076985,
461.0720215,3.422259761E-5,461.0720215,0.01604140922,461.0720215,0.01663646847,461.0720215,0.01577235386,461.0720215,0.01458682679,461.0720215,0.0151944533,461.0720215,0.01370401494,461.0720215,0.01306160074,461.0720215,0.02514952421,461.0720215,0.0364228487,
460.0016174,0.0001174864155,460.0016174,0.01799184084,460.0016174,0.01906728186,460.0016174,0.01784328371,460.0016174,0.01719412953,460.0016174,0.01682920009,460.0016174,0.01545467228,460.0016174,0.0147563424,460.0016174,0.02702539787,460.0016174,0.0381266512,
458.9309998,-9.163536561E-6,458.9309998,0.02066080086,458.9309998,0.02124790289,458.9309998,0.02073117159,458.9309998,0.01893587597,458.9309998,0.01891732775,458.9309998,0.01754723489,458.9309998,0.01722542383,458.9309998,0.02887944505,458.9309998,0.04011016712,
458.0131531,-0.0008427537396,458.0131531,0.02236720175,458.0131531,0.02351138927,458.0131531,0.02298363484,458.0131531,0.02100076154,458.0131531,0.02150201052,458.0131531,0.01979049109,458.0131531,0.01840282045,458.0131531,0.03078581393,458.0131531,0.0415918678,
456.9421387,-4.017316314E-5,456.9421387,0.02559869178,456.9421387,0.02642331272,456.9421387,0.02585318871,456.9421387,0.02368037775,456.9421387,0.02356976084,456.9421387,0.02138468623,456.9421387,0.02104673348,456.9421387,0.03283435851,456.9421387,0.044105988,
456.0239563,-0.0006224736571,456.0239563,0.02812468447,456.0239563,0.02886259556,456.0239563,0.02789678797,456.0239563,0.02667311952,456.0239563,0.02618195303,456.0239563,0.02358178608,456.0239563,0.02336508408,456.0239563,0.03488492221,456.0239563,0.04561037943,
454.9525452,-0.0007944898098,454.9525452,0.03101754189,454.9525452,0.03096905723,454.9525452,0.03071387857,454.9525452,0.02917407453,454.9525452,0.02858827636,454.9525452,0.02581247501,454.9525452,0.02574918605,454.9525452,0.03741251305,454.9525452,0.04737522081,
454.0340271,-0.0001898062037,454.0340271,0.03341512382,454.0340271,0.03400380537,454.0340271,0.03333878145,454.0340271,0.03145133704,454.0340271,0.03154597059,454.0340271,0.02889811993,454.0340271,0.02810098976,454.0340271,0.04004010186,454.0340271,0.04966674,
452.9622192,-0.0002564024762,452.9622192,0.03715535253,452.9622192,0.03780239075,452.9622192,0.03688104451,452.9622192,0.03541594371,452.9622192,0.03492991999,452.9622192,0.03126532957,452.9622192,0.03137436509,452.9622192,0.04264228046,452.9622192,0.05233553797,
452.043335,-0.0003797364188,452.043335,0.04041004553,452.043335,0.04100186378,452.043335,0.03961704671,452.043335,0.03778327256,452.043335,0.03739019483,452.043335,0.03438094258,452.043335,0.03331818432,452.043335,0.04551038891,452.043335,0.05501734093,
450.9711304,-0.0002259257308,450.9711304,0.04438291863,450.9711304,0.04438013956,450.9711304,0.04299232736,450.9711304,0.04177639261,450.9711304,0.04082491994,450.9711304,0.03791660815,450.9711304,0.03732936829,450.9711304,0.04999031499,450.9711304,0.05820097774,
450.0519104,-0.0004839531903,450.0519104,0.04760147259,450.0519104,0.04794111475,450.0519104,0.04635498673,450.0519104,0.04473959282,450.0519104,0.0437479727,450.0519104,0.04053614661,450.0519104,0.03943122551,450.0519104,0.05206078291,450.0519104,0.06055168435,
448.9793091,0.0003414925013,448.9793091,0.05184264109,448.9793091,0.05233775824,448.9793091,0.05062887818,448.9793091,0.04823595285,448.9793091,0.04739898071,448.9793091,0.04413395375,448.9793091,0.04275592044,448.9793091,0.05553624406,448.9793091,0.06355503947,
448.0597534,0.0001554212795,448.0597534,0.05648023635,448.0597534,0.05687280744,448.0597534,0.05527310073,448.0597534,0.05331766233,448.0597534,0.05104428902,448.0597534,0.04867649823,448.0597534,0.04680423811,448.0597534,0.05994541571,448.0597534,0.06698973477,
446.9867554,7.266799366E-5,446.9867554,0.06144357845,446.9867554,0.06218234077,446.9867554,0.06028390676,446.9867554,0.05763374269,446.9867554,0.05650535598,446.9867554,0.05277085304,446.9867554,0.05064371228,446.9867554,0.06420640647,446.9867554,0.07161907852,
446.0668945,0.0003276587231,446.0668945,0.06613419205,446.0668945,0.06788448989,446.0668945,0.06529323757,446.0668945,0.0624057427,446.0668945,0.06079622358,446.0668945,0.05736569315,446.0668945,0.05506864563,446.0668945,0.06841397285,446.0668945,0.07618948817,
444.9934998,5.884279381E-5,444.9934998,0.07288363576,444.9934998,0.0727757588,444.9934998,0.07066631317,444.9934998,0.0681206286,444.9934998,0.06740876287,444.9934998,0.06221302226,444.9934998,0.06055745855,444.9934998,0.07299601287,444.9934998,0.08074078709,
444.0732727,-0.0002888948366,444.0732727,0.07709355652,444.0732727,0.07764820009,444.0732727,0.07573401183,444.0732727,0.07395277172,444.0732727,0.07070304453,444.0732727,0.06654274464,444.0732727,0.06472355127,444.0732727,0.07685660571,444.0732727,0.08435992151,
442.9994812,-0.0001266674517,442.9994812,0.08448401839,442.9994812,0.08554323763,442.9994812,0.08321581781,442.9994812,0.07988867164,442.9994812,0.07801813632,442.9994812,0.07362612337,442.9994812,0.07051841915,442.9994812,0.0837334469,442.9994812,0.09058775008,
441.9255066,-0.0008721021586,441.9255066,0.09404850751,441.9255066,0.09442131966,441.9255066,0.09197705239,441.9255066,0.08873441815,441.9255066,0.08586396277,441.9255066,0.08122479171,441.9255066,0.07810076326,441.9255066,0.09076595306,441.9255066,0.09688974917,
441.0047607,-0.000414960843,441.0047607,0.1005472913,441.0047607,0.1023982614,441.0047607,0.09852073342,441.0047607,0.09594905376,441.0047607,0.09299424291,441.0047607,0.08748963475,441.0047607,0.0847639665,441.0047607,0.09694667161,441.0047607,0.1033894345,
439.9303894,-0.0001684332092,439.9303894,0.1115158051,439.9303894,0.1132727116,439.9303894,0.1092424244,439.9303894,0.1071573198,439.9303894,0.101762414,439.9303894,0.09797548503,439.9303894,0.09384317696,439.9303894,0.1059561372,439.9303894,0.1115163788,
439.0093384,-0.0006724625127,439.0093384,0.1222934276,439.0093384,0.123651281,439.0093384,0.1190425307,439.0093384,0.1153362691,439.0093384,0.1113381162,439.0093384,0.1057369113,439.0093384,0.1012468114,439.0093384,0.1145932749,439.0093384,0.1191470772,
437.9345703,-0.000618803082,437.9345703,0.1346280724,437.9345703,0.1339101344,437.9345703,0.1304523051,437.9345703,0.1266382039,437.9345703,0.1228459552,437.9345703,0.1160466149,437.9345703,0.1118875518,437.9345703,0.1229457483,437.9345703,0.1291573495,
437.0131836,-0.0003870815272,437.0131836,0.1465269923,437.0131836,0.1467838883,437.0131836,0.1433738172,437.0131836,0.1384585798,437.0131836,0.1339356154,437.0131836,0.1286591142,437.0131836,0.1226483211,437.0131836,0.1338856071,437.0131836,0.1397541016,
435.9380188,-0.0006462022429,435.9380188,0.1627902985,435.9380188,0.1638322175,435.9380188,0.1596164107,435.9380188,0.1551032662,435.9380188,0.1483648419,435.9380188,0.1415402889,435.9380188,0.1365595609,435.9380188,0.1465485841,435.9380188,0.1528612971,
435.0163269,8.198859723E-5,435.0163269,0.1781365871,435.0163269,0.1792100519,435.0163269,0.174222976,435.0163269,0.1705864072,435.0163269,0.1620895565,435.0163269,0.1570124626,435.0163269,0.1488280743,435.0163269,0.1599385142,435.0163269,0.1648160666,
433.9407959,-6.760888937E-5,433.9407959,0.197382763,433.9407959,0.1997994184,433.9407959,0.1920499802,433.9407959,0.1862199903,433.9407959,0.1808200181,433.9407959,0.1718704253,433.9407959,0.1651950628,433.9407959,0.1755162627,433.9407959,0.1798961312,
433.0187378,8.597580745E-5,433.0187378,0.2140849382,433.0187378,0.2143795639,433.0187378,0.2082716972,433.0187378,0.2053895891,433.0187378,0.1942508817,433.0187378,0.1852580309,433.0187378,0.177938655,433.0187378,0.1877581477,433.0187378,0.1926120669,
431.9428406,-0.0002553159138,431.9428406,0.236482814,431.9428406,0.2360428423,431.9428406,0.230285719,431.9428406,0.2240793556,431.9428406,0.2146321833,431.9428406,0.2056616247,431.9428406,0.1968313605,431.9428406,0.2060992271,431.9428406,0.209868893,
431.0204773,-0.0001768686925,431.0204773,0.2592456639,431.0204773,0.259419024,431.0204773,0.252415359,431.0204773,0.2459629923,431.0204773,0.2358698696,431.0204773,0.2239459753,431.0204773,0.2165936232,431.0204773,0.2241905481,431.0204773,0.2312198728,
429.9441833,-8.986678586E-5,429.9441833,0.2855023444,429.9441833,0.2856496871,429.9441833,0.2779123187,429.9441833,0.2691620588,429.9441833,0.2586616576,429.9441833,0.2474669516,429.9441833,0.2394035161,429.9441833,0.244720161,429.9441833,0.2501438558,
429.0214844,-7.563221152E-5,429.0214844,0.3055568933,429.0214844,0.3082506061,429.0214844,0.298604548,429.0214844,0.2908669412,429.0214844,0.2823490202,429.0214844,0.2645039558,429.0214844,0.2554999292,429.0214844,0.2627846003,429.0214844,0.2667430639,
427.9448242,-0.0004657493846,427.9448242,0.3314478695,427.9448242,0.3333628476,427.9448242,0.3221619725,427.9448242,0.3128162324,427.9448242,0.3021633327,427.9448242,0.2885348201,427.9448242,0.2777834833,427.9448242,0.2813574076,427.9448242,0.288564235,
427.0217896,-0.0007227557362,427.0217896,0.3503372073,427.0217896,0.3522960842,427.0217896,0.3425275981,427.0217896,0.3308838606,427.0217896,0.322014153,427.0217896,0.3046276569,427.0217896,0.2953566015,427.0217896,0.2981390059,427.0217896,0.3032992482,
425.9447632,0.0001778471196,425.9447632,0.377951622,425.9447632,0.3797858655,425.9447632,0.3677967191,425.9447632,0.3576734364,425.9447632,0.345897764,425.9447632,0.3297328949,425.9447632,0.3173133731,425.9447632,0.3212087452,425.9447632,0.3250685632,
425.0214233,-0.000374201627,425.0214233,0.3986718655,425.0214233,0.3983353972,425.0214233,0.3898125291,425.0214233,0.3774998188,425.0214233,0.367056489,425.0214233,0.3492164612,425.0214233,0.334991008,425.0214233,0.3395304084,425.0214233,0.3436621726,
423.9440308,-0.0005054140929,423.9440308,0.4187659919,423.9440308,0.4200852811,423.9440308,0.4095137715,423.9440308,0.4016608894,423.9440308,0.3840808272,423.9440308,0.3671499789,423.9440308,0.3535783291,423.9440308,0.3556732833,423.9440308,0.3624227047,
423.0203552,-0.0002140242141,423.0203552,0.4365784824,423.0203552,0.4357255101,423.0203552,0.4250639975,423.0203552,0.4176336825,423.0203552,0.3995119929,423.0203552,0.3823923469,423.0203552,0.3686060607,423.0203552,0.3704981208,423.0203552,0.3776430488,
421.9425964,0.0006542427,421.9425964,0.4518933594,421.9425964,0.4507099688,421.9425964,0.4414888918,421.9425964,0.4306689203,421.9425964,0.414023757,421.9425964,0.3958240151,421.9425964,0.3831836879,421.9425964,0.384065479,421.9425964,0.3914708793,
421.0186157,5.964536831E-5,421.0186157,0.4618661106,421.0186157,0.4622196555,421.0186157,0.4522415698,421.0186157,0.4405696988,421.0186157,0.4251174331,421.0186157,0.4068679214,421.0186157,0.3932348788,421.0186157,0.3947066665,421.0186157,0.4012231827,
419.9404602,-1.625608456E-5,419.9404602,0.4705438316,419.9404602,0.4703225791,419.9404602,0.4602254927,419.9404602,0.4489123225,419.9404602,0.4339374304,419.9404602,0.415631026,419.9404602,0.4023987949,419.9404602,0.4028132558,419.9404602,0.4102987051,
419.0161743,-8.769280976E-5,419.0161743,0.4727924466,419.0161743,0.4724412858,419.0161743,0.4626215994,419.0161743,0.4516492486,419.0161743,0.4367372394,419.0161743,0.4198068976,419.0161743,0.4062112272,419.0161743,0.4067845047,419.0161743,0.4137130678,
417.9376526,-0.0008196042618,417.9376526,0.4701828659,417.9376526,0.4703453481,417.9376526,0.4605762064,417.9376526,0.4497883618,417.9376526,0.4358661473,417.9376526,0.4189868569,417.9376526,0.4063604772,417.9376526,0.4066008329,417.9376526,0.4152022898,
417.013031,-0.0002005699353,417.013031,0.4665777683,417.013031,0.4665518999,417.013031,0.4565043151,417.013031,0.4470899999,417.013031,0.433283478,417.013031,0.417635113,417.013031,0.4056896567,417.013031,0.4056228995,417.013031,0.4150567949,
415.9341736,-0.0002509178594,415.9341736,0.4574087262,415.9341736,0.4566348493,415.9341736,0.4480091631,415.9341736,0.4384686947,415.9341736,0.4264437854,415.9341736,0.410392642,415.9341736,0.3988594413,415.9341736,0.4003217816,415.9341736,0.409475714,
415.0092468,0.0004617145169,415.0092468,0.4444289505,415.0092468,0.4434804618,415.0092468,0.4350160658,415.0092468,0.4267614186,415.0092468,0.4150371552,415.0092468,0.4008486271,415.0092468,0.3899000883,415.0092468,0.3917604089,415.0092468,0.4014276862,
413.9299927,-8.960798004E-5,413.9299927,0.4301408529,413.9299927,0.4296548367,413.9299927,0.4228945971,413.9299927,0.4131672382,413.9299927,0.4021067321,413.9299927,0.389330864,413.9299927,0.3795902729,413.9299927,0.3807266057,413.9299927,0.3921321034,
413.0047607,-0.0001512512536,413.0047607,0.4144457877,413.0047607,0.4146924615,413.0047607,0.4077670872,413.0047607,0.3980176449,413.0047607,0.3889928162,413.0047607,0.3761229515,413.0047607,0.3674273193,413.0047607,0.37145257,413.0047607,0.3823243678,
411.9251404,-0.0004834360443,411.9251404,0.3972553611,411.9251404,0.3947554827,411.9251404,0.3917259574,411.9251404,0.3830853403,411.9251404,0.3740531504,411.9251404,0.363673985,411.9251404,0.35549891,411.9251404,0.359205693,411.9251404,0.370002985,
410.9996033,0.0002144923201,410.9996033,0.3810881674,410.9996033,0.3818041384,410.9996033,0.3753792346,410.9996033,0.3693885505,410.9996033,0.3616435528,410.9996033,0.3514885902,410.9996033,0.3445943296,410.9996033,0.3474854827,410.9996033,0.3601126671,
