baseline,,bm3,,bm3_lauric10mM_ul_50,,bm3_lauric10mM_ul_100,,bm3_lauric10mM_ul_150,,bm3_lauric10mM_ul_200,,bm3_lauric10mM_ul_250,,bm3_lauric10mM_ul_300,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
425.0214233,0.0001467723487,425.0214233,0.4857283831,425.0214233,0.4529176056,425.0214233,0.4250550568,425.0214233,0.407033056,425.0214233,0.3953985274,425.0214233,0.3863109052,425.0214233,0.3799949288,
423.9440308,0.0001411014528,423.9440308,0.5099128485,423.9440308,0.4760066867,423.9440308,0.4452020526,423.9440308,0.4279986024,423.9440308,0.4155339003,423.9440308,0.4063329101,423.9440308,0.400883019,
423.0203552,0.0002244116622,423.0203552,0.5277910233,423.0203552,0.4924301505,423.0203552,0.4637888968,423.0203552,0.44436571,423.0203552,0.4332678616,423.0203552,0.4235553741,423.0203552,0.4174524248,
421.9425964,-0.0001994314807,421.9425964,0.5452249646,421.9425964,0.5089194775,421.9425964,0.4769878387,421.9425964,0.4601663351,421.9425964,0.4484994709,421.9425964,0.4410124123,421.9425964,0.4355163872,
421.0186157,1.001798501E-5,421.0186157,0.5567237735,421.0186157,0.5201621056,421.0186157,0.4897094965,421.0186157,0.4727165401,421.0186157,0.4620349705,421.0186157,0.4529053271,421.0186157,0.4471999407,
419.9404602,7.567127614E-5,419.9404602,0.5658563972,419.9404602,0.5291165709,419.9404602,0.5013431311,419.9404602,0.4834193885,419.9404602,0.4727539718,419.9404602,0.4651512802,419.9404602,0.4604987204,
419.0161743,4.191140397E-5,419.0161743,0.5685297847,419.0161743,0.5326355696,419.0161743,0.5044420958,419.0161743,0.4870254099,419.0161743,0.477638334,419.0161743,0.4708009064,419.0161743,0.4666396677,
417.9376526,0.0002023977722,417.9376526,0.5668434501,417.9376526,0.5314876437,417.9376526,0.5059018731,417.9376526,0.4893832803,417.9376526,0.4813188016,417.9376526,0.4750868976,417.9376526,0.4706600904,
417.013031,7.458387699E-5,417.013031,0.5621723533,417.013031,0.528950572,417.013031,0.5043700933,417.013031,0.4887187779,417.013031,0.4813708365,417.013031,0.4750172496,417.013031,0.4709354043,
415.9341736,-1.568661355E-5,415.9341736,0.5518658757,415.9341736,0.5210439563,415.9341736,0.497959286,415.9341736,0.483571887,415.9341736,0.4773814082,415.9341736,0.4721920788,415.9341736,0.4678860903,
415.0092468,-0.000148042498,415.0092468,0.537414372,415.0092468,0.5083579421,415.0092468,0.4880843461,415.0092468,0.4756492376,415.0092468,0.4701843858,415.0092468,0.4653866291,415.0092468,0.4626281261,
413.9299927,0.0003908468643,413.9299927,0.5200842619,413.9299927,0.4953684509,413.9299927,0.4775124788,413.9299927,0.4657889009,413.9299927,0.4615618587,413.9299927,0.4575561285,413.9299927,0.4549239278,
413.0047607,0.0001023133955,413.0047607,0.5028301477,413.0047607,0.4801660478,413.0047607,0.4649214447,413.0047607,0.4546453357,413.0047607,0.4506942034,413.0047607,0.4469462335,413.0047607,0.4451011419,
411.9251404,-6.062070679E-5,411.9251404,0.4820245802,411.9251404,0.462300688,411.9251404,0.4511456192,411.9251404,0.4422243834,411.9251404,0.4393445253,411.9251404,0.4351623356,411.9251404,0.4341634214,
410.9996033,-0.0003622524382,410.9996033,0.4643338025,410.9996033,0.4475794435,410.9996033,0.4377992153,410.9996033,0.4299194515,410.9996033,0.4278545976,410.9996033,0.4259836376,410.9996033,0.4236650169,
410.0739441,-0.0004337874416,410.0739441,0.4436399341,410.0739441,0.4290645123,410.0739441,0.4208486974,410.0739441,0.4136549532,410.0739441,0.4139761329,410.0739441,0.4121335149,410.0739441,0.4104275107,
408.9938049,0.0005261920742,408.9938049,0.4227381051,408.9938049,0.4116778076,408.9938049,0.4063226879,408.9938049,0.400171876,408.9938049,0.400043577,408.9938049,0.3992082477,408.9938049,0.3978232741,
408.0678101,-0.0002519009577,408.0678101,0.4035308063,408.0678101,0.3941673338,408.0678101,0.391210407,408.0678101,0.3873380721,408.0678101,0.3867909312,408.0678101,0.3867501318,408.0678101,0.3853992224,
406.9873047,0.0001117641077,406.9873047,0.3854089379,406.9873047,0.3790865242,406.9873047,0.3773970306,406.9873047,0.3754087687,406.9873047,0.3761205375,406.9873047,0.3750117719,406.9873047,0.3744953573,
406.0610046,0.0003366998571,406.0610046,0.3664554954,406.0610046,0.3657408655,406.0610046,0.3653516471,406.0610046,0.3640154898,406.0610046,0.3646818995,406.0610046,0.3644781113,406.0610046,0.363963604,
404.9801636,8.760695346E-5,404.9801636,0.3461472094,404.9801636,0.346970737,404.9801636,0.3491451442,404.9801636,0.3491693735,404.9801636,0.3507015109,404.9801636,0.3503816426,404.9801636,0.3508200645,
404.0535583,6.446084444E-5,404.0535583,0.3314544857,404.0535583,0.33470577,404.0535583,0.3392289579,404.0535583,0.3396002054,404.0535583,0.3408052623,404.0535583,0.3418350518,404.0535583,0.3419265747,
402.9723511,-3.975902655E-5,402.9723511,0.3165137172,402.9723511,0.3217214942,402.9723511,0.3273474574,402.9723511,0.3290169239,402.9723511,0.3308066726,402.9723511,0.3314558864,402.9723511,0.3321347535,
402.0454407,-0.0008546896861,402.0454407,0.3033789992,402.0454407,0.3111548424,402.0454407,0.318500489,402.0454407,0.3203949332,402.0454407,0.3229913414,402.0454407,0.3236937821,402.0454407,0.3240570426,
400.9638977,-0.0007567637367,400.9638977,0.2894354761,400.9638977,0.2992111146,400.9638977,0.3081001639,400.9638977,0.311327368,400.9638977,0.3133203089,400.9638977,0.3147494197,400.9638977,0.3151999414,
400.0366821,-0.0002030538308,400.0366821,0.2788592577,400.0366821,0.2895940542,400.0366821,0.3001445234,400.0366821,0.3041186333,400.0366821,0.3067298234,400.0366821,0.3078525066,400.0366821,0.3086428344,
398.9547729,8.398220234E-5,398.9547729,0.2668630779,398.9547729,0.2786049843,398.9547729,0.2906484306,398.9547729,0.2959592044,398.9547729,0.299062103,398.9547729,0.3005889654,398.9547729,0.3010843396,
398.0272827,0.000366725988,398.0272827,0.2573171556,398.0272827,0.2709793448,398.0272827,0.284091115,398.0272827,0.2890481651,398.0272827,0.2931729853,398.0272827,0.2954182029,398.0272827,0.2959725559,
396.9450073,0.0001558873919,396.9450073,0.2455668002,396.9450073,0.2613265514,396.9450073,0.2760952115,396.9450073,0.2812203467,396.9450073,0.2861799598,396.9450073,0.2882691324,396.9450073,0.2880169451,
396.0172119,-7.288876805E-5,396.0172119,0.2381983846,396.0172119,0.2550223768,396.0172119,0.2698764503,396.0172119,0.2759035826,396.0172119,0.2801733315,396.0172119,0.2832250595,396.0172119,0.2837905288,
394.9346008,0.0002009474847,394.9346008,0.2279254496,394.9346008,0.2455283403,394.9346008,0.2617263794,394.9346008,0.2684215307,394.9346008,0.2730612457,394.9346008,0.2764811814,394.9346008,0.2768377364,
394.0065002,0.0001123855254,394.0065002,0.2182803899,394.0065002,0.237996608,394.0065002,0.2545824051,394.0065002,0.261972785,394.0065002,0.2664282918,394.0065002,0.2699434757,394.0065002,0.2700312138,
392.9235535,-0.0002053307253,392.9235535,0.2102035582,392.9235535,0.2292698175,392.9235535,0.2466059178,392.9235535,0.2547056973,392.9235535,0.2592896819,392.9235535,0.2629443109,392.9235535,0.2627855539,
391.9951477,-4.814763543E-6,391.9951477,0.2038240731,391.9951477,0.2242501527,391.9951477,0.2416942865,391.9951477,0.2499736696,391.9951477,0.2547899485,391.9951477,0.2573327422,391.9951477,0.2582932115,
391.0666199,-0.0003526307701,391.0666199,0.1971632242,391.0666199,0.2181646973,391.0666199,0.2365638912,391.0666199,0.2445449382,391.0666199,0.2492967695,391.0666199,0.2527191043,391.0666199,0.253872335,
389.9831543,-0.0006500276504,389.9831543,0.189651832,389.9831543,0.2106909305,389.9831543,0.229092285,389.9831543,0.2364395708,389.9831543,0.2425767034,389.9831543,0.2460011989,389.9831543,0.245893538,
389.0543213,-0.0004945027758,389.0543213,0.182452634,389.0543213,0.2036346346,389.0543213,0.2222917825,389.0543213,0.2310509235,389.0543213,0.2362408489,389.0543213,0.2396024317,389.0543213,0.2397125661,
387.97052,-0.000144109159,387.97052,0.1761973798,387.97052,0.1971047372,387.97052,0.2161235064,387.97052,0.224468857,387.97052,0.2292721421,387.97052,0.2333804816,387.97052,0.2332902402,
387.0414124,-3.727419607E-5,387.0414124,0.1709694266,387.0414124,0.191876635,387.0414124,0.2105571926,387.0414124,0.2187037021,387.0414124,0.2276525348,387.0414124,0.2280096412,387.0414124,0.2282978445,
385.9572754,-0.0001969993027,385.9572754,0.1663094759,385.9572754,0.1869578511,385.9572754,0.2057522088,385.9572754,0.2134110332,385.9572754,0.2191856951,385.9572754,0.2227079123,385.9572754,0.2227414697,
385.0278625,-0.0009925237391,385.0278625,0.1613921672,385.0278625,0.181922406,385.0278625,0.199675262,385.0278625,0.2081294358,385.0278625,0.2135538757,385.0278625,0.2169969082,385.0278625,0.2169682384,
383.9433899,-0.0002710450208,383.9433899,0.1579570323,383.9433899,0.1774526983,383.9433899,0.1954100728,383.9433899,0.2031210661,383.9433899,0.2084069997,383.9433899,0.2117482722,383.9433899,0.2122844756,
383.0137024,-1.899988456E-5,383.0137024,0.1536715329,383.0137024,0.173569262,383.0137024,0.191256687,383.0137024,0.1992442757,383.0137024,0.2038684487,383.0137024,0.2072045058,383.0137024,0.2071920335,
381.928894,-0.0003111413971,381.928894,0.1508388519,381.928894,0.1701982319,381.928894,0.1871364862,381.928894,0.1947613209,381.928894,0.2001634687,381.928894,0.2029445767,381.928894,0.2034444958,
380.9989014,-0.0004899002961,380.9989014,0.1486768126,380.9989014,0.1675286889,380.9989014,0.1838554293,380.9989014,0.1908664405,380.9989014,0.1963808537,380.9989014,0.1992433816,380.9989014,0.1991020292,
380.0687866,-0.000365925167,380.0687866,0.1466954798,380.0687866,0.1649300307,380.0687866,0.1817369759,380.0687866,0.1885114461,380.0687866,0.193353042,380.0687866,0.1962111443,380.0687866,0.1957136244,
378.98349,-0.0003699599474,378.98349,0.1446863562,378.98349,0.1622000784,378.98349,0.1778414845,378.98349,0.1840498447,378.98349,0.1893352717,378.98349,0.1920128018,378.98349,0.1911033243,
378.0530701,0.0006401396822,378.0530701,0.1447381824,378.0530701,0.1614445746,378.0530701,0.1763066798,378.0530701,0.1827518344,378.0530701,0.1873811781,378.0530701,0.1903812587,378.0530701,0.1895409226,
376.9674377,6.270033919E-5,376.9674377,0.1429585814,376.9674377,0.1589560062,376.9674377,0.1733727306,376.9674377,0.1802141219,376.9674377,0.184362933,376.9674377,0.1874228716,376.9674377,0.1866297573,
376.0367737,-0.0004271671933,376.0367737,0.1423591226,376.0367737,0.1585702151,376.0367737,0.1725576967,376.0367737,0.1786807328,376.0367737,0.1831513196,376.0367737,0.1851377189,376.0367737,0.1848526746,
374.9508057,-0.0002159388241,374.9508057,0.1431620121,374.9508057,0.1583327204,374.9508057,0.1711422652,374.9508057,0.1771187484,374.9508057,0.1810405254,374.9508057,0.1835863292,374.9508057,0.1828938425,
374.0198364,-0.0004015645245,374.0198364,0.1427040547,374.0198364,0.157561481,374.0198364,0.1700064391,374.0198364,0.1755228192,374.0198364,0.1796758175,374.0198364,0.181987226,374.0198364,0.1813308895,
372.9335327,0.0004347912036,372.9335327,0.1439414024,372.9335327,0.1579949707,372.9335327,0.1706865579,372.9335327,0.1756021529,372.9335327,0.1791415364,372.9335327,0.1806523502,372.9335327,0.1801790446,
372.0022888,-6.610772834E-5,372.0022888,0.1440798044,372.0022888,0.1572601795,372.0022888,0.1693239361,372.0022888,0.1736476421,372.0022888,0.1776182353,372.0022888,0.1793708205,372.0022888,0.1785144806,
371.0709229,-0.0008518995019,371.0709229,0.14473176,371.0709229,0.1567058563,371.0709229,0.1682931781,371.0709229,0.1731308252,371.0709229,0.176901862,371.0709229,0.1783553958,371.0709229,0.1772421002,
369.9841309,-0.0003324556455,369.9841309,0.1468032002,369.9841309,0.158227399,369.9841309,0.1695526391,369.9841309,0.1731117815,369.9841309,0.1770082712,369.9841309,0.1779899299,369.9841309,0.1773530841,
369.0524902,0.0002842950635,369.0524902,0.1486707628,369.0524902,0.1599113494,369.0524902,0.1698036641,369.0524902,0.1729896665,369.0524902,0.1774340123,369.0524902,0.1781868041,369.0524902,0.1773617268,
367.9653931,0.0007554915501,367.9653931,0.1497689039,367.9653931,0.1607985944,367.9653931,0.1697909981,367.9653931,0.1734377593,367.9653931,0.1763718426,367.9653931,0.1774858087,367.9653931,0.1765705794,
367.0334473,-0.0001855109876,367.0334473,0.1513334513,367.0334473,0.1612639278,367.0334473,0.1696774662,367.0334473,0.1734937578,367.0334473,0.1757473201,367.0334473,0.176834017,367.0334473,0.1762253493,
365.9460449,-0.0001023928198,365.9460449,0.1527818441,365.9460449,0.1619207114,365.9460449,0.1699035317,365.9460449,0.1729076654,365.9460449,0.1760146022,365.9460449,0.1762286127,365.9460449,0.1750836819,
365.0138245,0.0003286431311,365.0138245,0.1545904875,365.0138245,0.1624928266,365.0138245,0.169729203,365.0138245,0.1725339741,365.0138245,0.1759628505,365.0138245,0.1756570786,365.0138245,0.1749059409,
363.9261169,-0.0005493668141,363.9261169,0.1551679373,363.9261169,0.1626099199,363.9261169,0.1694742441,363.9261169,0.1715855747,363.9261169,0.1744180322,363.9261169,0.1751565188,363.9261169,0.1731630266,
362.9936218,0.0001815503492,362.9936218,0.1580015719,362.9936218,0.1644118875,362.9936218,0.1706409603,362.9936218,0.1729841828,362.9936218,0.1751290411,362.9936218,0.1753685027,362.9936218,0.173597917,
362.0610046,0.0007521205698,362.0610046,0.1594664603,362.0610046,0.1647987366,362.0610046,0.1706519723,362.0610046,0.1725827008,362.0610046,0.1746166199,362.0610046,0.1743716151,362.0610046,0.1728611141,
360.9728088,0.0004842857597,360.9728088,0.1595421433,360.9728088,0.1649435461,360.9728088,0.1700837165,360.9728088,0.1718116254,360.9728088,0.1735194623,360.9728088,0.17261675,360.9728088,0.1719686091,
360.0399475,0.0003177370236,360.0399475,0.1598760039,360.0399475,0.164194718,360.0399475,0.1693844646,360.0399475,0.1702013761,360.0399475,0.1718930304,360.0399475,0.1718502641,360.0399475,0.1702137887,
358.951416,-0.000391116133,358.951416,0.159828648,358.951416,0.1636186093,358.951416,0.1680930406,358.951416,0.1685754657,358.951416,0.1703356951,358.951416,0.1699231714,358.951416,0.1685469449,
358.01828,-0.0001012023422,358.01828,0.1603472084,358.01828,0.1639134884,358.01828,0.1673388779,358.01828,0.1682435721,358.01828,0.1690493226,358.01828,0.1691285968,358.01828,0.1673445404,
356.9294434,9.009251517E-5,356.9294434,0.160413906,356.9294434,0.1635418832,356.9294434,0.1658172011,356.9294434,0.1662012935,356.9294434,0.1673754901,356.9294434,0.1676146239,356.9294434,0.1656152904,
355.9960327,1.79134604E-5,355.9960327,0.159334749,355.9960327,0.1619929075,355.9960327,0.1645480543,355.9960327,0.1645525545,355.9960327,0.1658655256,355.9960327,0.1656018645,355.9960327,0.1635988504,
355.0624695,0.0004324332403,355.0624695,0.15859887,355.0624695,0.1610420942,355.0624695,0.1628389508,355.0624695,0.1631908119,355.0624695,0.1636884511,355.0624695,0.1636999249,355.0624695,0.1620998234,
353.9732056,0.0005055364454,353.9732056,0.1576017737,353.9732056,0.158812061,353.9732056,0.1608478129,353.9732056,0.160693422,353.9732056,0.1615911275,353.9732056,0.1611492932,353.9732056,0.1592793465,
353.0393982,0.0006892428501,353.0393982,0.1554815322,353.0393982,0.1571786851,353.0393982,0.1586256474,353.0393982,0.1579638422,353.0393982,0.1586378813,353.0393982,0.1578376442,353.0393982,0.1560772955,
351.9497986,0.0004301789158,351.9497986,0.153070733,351.9497986,0.1540428847,351.9497986,0.1551112831,351.9497986,0.1543262452,351.9497986,0.1557946205,351.9497986,0.1544585526,351.9497986,0.1535757184,
351.0157166,0.0003755088255,351.0157166,0.15139395,351.0157166,0.1520612389,351.0157166,0.1532762647,351.0157166,0.1519396454,351.0157166,0.1533099115,351.0157166,0.1523025334,351.0157166,0.1510711163,
349.9258118,0.000305017893,349.9258118,0.1484456062,349.9258118,0.1491168141,349.9258118,0.1498174816,349.9258118,0.1491508484,349.9258118,0.1497235894,349.9258118,0.1492487043,349.9258118,0.1476255506,
348.9914856,8.644184709E-5,348.9914856,0.1466471106,348.9914856,0.1460640728,348.9914856,0.1469238251,348.9914856,0.1466399729,348.9914856,0.1475145817,348.9914856,0.1466645002,348.9914856,0.1451792717,
348.0570068,0.0001104435796,348.0570068,0.1429540515,348.0570068,0.1428070813,348.0570068,0.1429679096,348.0570068,0.1422608346,348.0570068,0.1439403445,348.0570068,0.143196702,348.0570068,0.1411367655,
346.9666748,-0.0001477319747,346.9666748,0.1407809108,346.9666748,0.1400554776,346.9666748,0.1406559944,346.9666748,0.1401322186,346.9666748,0.1416837126,346.9666748,0.1405268312,346.9666748,0.1389212757,
346.0319519,-0.0002473476343,346.0319519,0.1374723762,346.0319519,0.13750346,346.0319519,0.1371623129,346.0319519,0.1369043887,346.0319519,0.1380075812,346.0319519,0.1370359212,346.0319519,0.1349736005,
344.9412842,0.000247281394,344.9412842,0.1353113949,344.9412842,0.1345194578,344.9412842,0.1347891092,344.9412842,0.134053424,344.9412842,0.1350222677,344.9412842,0.1339047402,344.9412842,0.1327633709,
344.0063171,-0.000136759918,344.0063171,0.1327550113,344.0063171,0.1319315135,344.0063171,0.1320830733,344.0063171,0.1316450834,344.0063171,0.1322351545,344.0063171,0.131777361,344.0063171,0.1297307462,
343.071228,-4.581574831E-5,343.071228,0.1294415146,343.071228,0.128671363,343.071228,0.1286952496,343.071228,0.1279178858,343.071228,0.128832832,343.071228,0.1279439032,343.071228,0.1266501695,
341.9801025,0.0003330989275,341.9801025,0.1266624033,341.9801025,0.1259061843,341.9801025,0.1261225045,341.9801025,0.1258118302,341.9801025,0.1266064048,341.9801025,0.1254457384,341.9801025,0.1244476289,
341.0447693,-0.0009139513131,341.0447693,0.124011904,341.0447693,0.1232700571,341.0447693,0.1229984537,341.0447693,0.1223619059,341.0447693,0.1228460893,341.0447693,0.1228721961,341.0447693,0.1209996566,
339.9533691,-0.000970105466,339.9533691,0.121539712,339.9533691,0.119998455,339.9533691,0.1193650961,339.9533691,0.1192047745,339.9533691,0.1199220642,339.9533691,0.1197966933,339.9533691,0.1181151718,
339.0177612,-0.0003406292817,339.0177612,0.1186247766,339.0177612,0.1178663969,339.0177612,0.1174670085,339.0177612,0.1164338365,339.0177612,0.1175993755,339.0177612,0.1168780103,339.0177612,0.1156720072,
337.9260559,1.548008549E-5,337.9260559,0.1161089763,337.9260559,0.1146063879,337.9260559,0.1138577461,337.9260559,0.1135274395,337.9260559,0.1149458438,337.9260559,0.1145191044,337.9260559,0.1127534658,
336.9902039,-0.0002908091119,336.9902039,0.1125076488,336.9902039,0.1118662208,336.9902039,0.1114177331,336.9902039,0.1111497656,336.9902039,0.1123333052,336.9902039,0.1121524647,336.9902039,0.1105465963,
336.0541992,-0.0001654833468,336.0541992,0.1102089584,336.0541992,0.1096885949,336.0541992,0.1092029065,336.0541992,0.1095442325,336.0541992,0.1106577963,336.0541992,0.1100166291,336.0541992,0.1083897501,
334.9620972,-0.0001124858463,334.9620972,0.1067416742,334.9620972,0.1063022837,334.9620972,0.1058358252,334.9620972,0.1059784368,334.9620972,0.1068257168,334.9620972,0.1065867022,334.9620972,0.1054685637,
334.0258484,6.228610437E-5,334.0258484,0.1037095562,334.0258484,0.1036157236,334.0258484,0.1036121473,334.0258484,0.1038278267,334.0258484,0.1044259146,334.0258484,0.1042591557,334.0258484,0.1028445363,
332.9334412,0.0008565047174,332.9334412,0.1005143374,332.9334412,0.1004463807,332.9334412,0.1001569554,332.9334412,0.1007487923,332.9334412,0.1017372534,332.9334412,0.1010239795,332.9334412,0.1005259827,
331.9969482,0.0004758116847,331.9969482,0.09833136946,331.9969482,0.09827829152,331.9969482,0.09852567315,331.9969482,0.09815210849,331.9969482,0.09961072356,331.9969482,0.09916687012,331.9969482,0.09825783968,
331.0603638,-0.0002545397729,331.0603638,0.09476625174,331.0603638,0.09479229897,331.0603638,0.09535652399,331.0603638,0.09570109844,331.0603638,0.09677600116,331.0603638,0.09613667428,331.0603638,0.0948759988,
329.9674988,0.0007952715969,329.9674988,0.09205806255,329.9674988,0.09245911986,329.9674988,0.09295958281,329.9674988,0.09293283522,329.9674988,0.09451647103,329.9674988,0.09424752742,329.9674988,0.0932270512,
329.0306702,0.0002911076008,329.0306702,0.09039434791,329.0306702,0.0905597508,329.0306702,0.09055429697,329.0306702,0.09081991017,329.0306702,0.09221449494,329.0306702,0.09191515297,329.0306702,0.09061358124,
327.9375305,0.0004004074726,327.9375305,0.08707558364,327.9375305,0.08756917715,327.9375305,0.08770062774,327.9375305,0.08866954595,327.9375305,0.08994994313,327.9375305,0.08915167302,327.9375305,0.08811460435,
327.0004272,-0.0001079828362,327.0004272,0.08443653584,327.0004272,0.08469754457,327.0004272,0.08523358405,327.0004272,0.08590090275,327.0004272,0.08739376813,327.0004272,0.08747491241,327.0004272,0.08632924408,
326.0632324,-0.0004964161199,326.0632324,0.08173209429,326.0632324,0.08160778135,326.0632324,0.08343060315,326.0632324,0.08306835592,326.0632324,0.08469694853,326.0632324,0.08478143066,326.0632324,0.08398753405,
324.9696655,0.0007066921098,324.9696655,0.07975474745,324.9696655,0.08071160316,324.9696655,0.08126980066,324.9696655,0.08225649595,324.9696655,0.08354580402,324.9696655,0.08354981989,324.9696655,0.0823431015,
324.0322266,0.0004781180469,324.0322266,0.07682339102,324.0322266,0.07810776681,324.0322266,0.07939872146,324.0322266,0.07946312428,324.0322266,0.08124370873,324.0322266,0.08152016997,324.0322266,0.08008021861,
322.938385,0.0003887741186,322.938385,0.07531543076,322.938385,0.07577777654,322.938385,0.07674556971,322.938385,0.07822574675,322.938385,0.07909335941,322.938385,0.07898367941,322.938385,0.07849958539,
322.0006714,4.39048199E-5,322.0006714,0.07269450277,322.0006714,0.0736130923,322.0006714,0.0751170218,322.0006714,0.07611245662,322.0006714,0.07774361223,322.0006714,0.07731164992,322.0006714,0.07695700228,
321.0628662,-0.0003877539712,321.0628662,0.071307607,321.0628662,0.07242335379,321.0628662,0.07371915132,321.0628662,0.07469439507,321.0628662,0.07568590343,321.0628662,0.0754866451,321.0628662,0.07554723322,
319.9686279,-0.0007923709927,319.9686279,0.07047384977,319.9686279,0.07096610963,319.9686279,0.0719723925,319.9686279,0.07301788032,319.9686279,0.07442583144,319.9686279,0.07450892031,319.9686279,0.07447318733,
319.0305786,-0.0006908643991,319.0305786,0.06867598742,319.0305786,0.07047484815,319.0305786,0.07134515792,319.0305786,0.07214369625,319.0305786,0.07354639471,319.0305786,0.07324064523,319.0305786,0.07359751314,
317.9360352,-0.00019756853,317.9360352,0.06757383049,317.9360352,0.06881193817,317.9360352,0.06973902881,317.9360352,0.07065333426,317.9360352,0.07238589227,317.9360352,0.07229917496,317.9360352,0.07200013101,
316.9977722,-0.0008672453696,316.9977722,0.06599000841,316.9977722,0.06747987866,316.9977722,0.06944809854,316.9977722,0.06981034577,316.9977722,0.07165718079,316.9977722,0.07077445835,316.9977722,0.07205534726,
316.0593567,0.0004421502526,316.0593567,0.06704286486,316.0593567,0.06770208478,316.0593567,0.0688136965,316.0593567,0.06984110922,316.0593567,0.07170865685,316.0593567,0.07132545114,316.0593567,0.07097147405,
314.9644165,1.975144369E-5,314.9644165,0.06576351821,314.9644165,0.06639224291,314.9644165,0.06772516668,314.9644165,0.06866073608,314.9644165,0.06998594105,314.9644165,0.07028429955,314.9644165,0.06985475868,
314.0257874,-0.0002630253148,314.0257874,0.065018408,314.0257874,0.06643540412,314.0257874,0.06747095287,314.0257874,0.06862290204,314.0257874,0.07019151747,314.0257874,0.07008260489,314.0257874,0.06974295527,
312.9305725,-0.0004681800492,312.9305725,0.06588853151,312.9305725,0.06675324589,312.9305725,0.067192927,312.9305725,0.0685043484,312.9305725,0.070073843,312.9305725,0.06992527097,312.9305725,0.06996179372,
311.9916992,-0.0002443983103,311.9916992,0.06570467353,311.9916992,0.06678973883,311.9916992,0.06792186946,311.9916992,0.06896944344,311.9916992,0.07062013447,311.9916992,0.07040008157,311.9916992,0.07080346346,
311.0527344,0.0002982569858,311.0527344,0.06871495396,311.0527344,0.06820972264,311.0527344,0.06963703781,311.0527344,0.07047896087,311.0527344,0.07172743231,311.0527344,0.07169897854,311.0527344,0.07186926156,
309.9571228,-8.634700498E-5,309.9571228,0.06809158623,309.9571228,0.06877757609,309.9571228,0.07013404369,309.9571228,0.07072418928,309.9571228,0.07243754715,309.9571228,0.07240231335,309.9571228,0.07232889533,
309.0179138,-0.0006249551079,309.0179138,0.06992189586,309.0179138,0.0710657984,309.0179138,0.07192934304,309.0179138,0.07283627987,309.0179138,0.07358019054,309.0179138,0.07377967983,309.0179138,0.07447908074,
307.9220276,0.0001377092995,307.9220276,0.07328231633,307.9220276,0.07387089729,307.9220276,0.07462368906,307.9220276,0.07574855536,307.9220276,0.07672289759,307.9220276,0.07674529403,307.9220276,0.07723968476,
306.9825745,-0.0003843400627,306.9825745,0.07702675462,306.9825745,0.07621570677,306.9825745,0.07733831555,306.9825745,0.07850640267,306.9825745,0.07953564823,306.9825745,0.07960631698,306.9825745,0.07970498502,
306.0430298,-0.0005021045217,306.0430298,0.0809988305,306.0430298,0.07990516722,306.0430298,0.07989107072,306.0430298,0.08189503849,306.0430298,0.08204097301,306.0430298,0.08242978156,306.0430298,0.08313753456,
304.9467468,0.0002012582554,304.9467468,0.08564840257,304.9467468,0.08600978553,304.9467468,0.08507699519,304.9467468,0.08605456352,304.9467468,0.08734302223,304.9467468,0.08698429912,304.9467468,0.08714413643,
304.0069885,-0.0006777867675,304.0069885,0.08962765336,304.0069885,0.08886770904,304.0069885,0.08975189179,304.0069885,0.09017574042,304.0069885,0.09114251286,304.0069885,0.09142439067,304.0069885,0.09170926362,
303.0670776,0.0003084372729,303.0670776,0.09705282003,303.0670776,0.09680728614,303.0670776,0.09857348353,303.0670776,0.09800691903,303.0670776,0.09893421084,303.0670776,0.09935943782,303.0670776,0.0982811451,
301.9704285,0.0001725383627,301.9704285,0.1061740145,301.9704285,0.1040508598,301.9704285,0.1050458178,301.9704285,0.1046196073,301.9704285,0.1058140919,301.9704285,0.1049226969,301.9704285,0.1050313786,
301.030304,0.0004646427406,301.030304,0.115036957,301.030304,0.1130418777,301.030304,0.1115240753,301.030304,0.111251086,301.030304,0.1129977182,301.030304,0.1127904207,301.030304,0.113987565,
299.9333801,-0.001457984443,299.9333801,0.1207663864,299.9333801,0.1205054298,299.9333801,0.11824359,299.9333801,0.1195846573,299.9333801,0.1202386916,299.9333801,0.1193886399,299.9333801,0.1206479892,
298.993042,-0.0005509697367,298.993042,0.1326182634,298.993042,0.1294240803,298.993042,0.1296985447,298.993042,0.1291408688,298.993042,0.1292358041,298.993042,0.1283781677,298.993042,0.1293667853,
298.0526123,-0.0006865741452,298.0526123,0.1420330554,298.0526123,0.1409166008,298.0526123,0.1393894255,298.0526123,0.1393597722,298.0526123,0.1398206055,298.0526123,0.138999477,298.0526123,0.1399843991,
296.9552917,-0.0007226523594,296.9552917,0.1514783651,296.9552917,0.1497290432,296.9552917,0.1476548612,296.9552917,0.1486095935,296.9552917,0.1488059163,296.9552917,0.1482628584,296.9552917,0.148333773,
296.0146179,0.0004888986005,296.0146179,0.1658367366,296.0146179,0.1642963886,296.0146179,0.1632436663,296.0146179,0.1629016995,296.0146179,0.1631629616,296.0146179,0.163727209,296.0146179,0.163084507,
