baseline,,bm3,,bm4,,bm5,,bm3_Prediluted,,bm3_Prediluted_10mMLauric_ul_05,,bm3_Prediluted_10mMLauric_ul_10,,bm3_Prediluted_10mMLauric_ul_20,,bm3_Prediluted_10mMLauric_ul_30,,bm3_Prediluted_10mMLauric_ul_30,,bm3_Prediluted_10mMLauric_ul_30,,bm3_Prediluted_10mMLauric_ul_70,,bm3_Prediluted_10mMLauric_ul_70,,bm3_Prediluted_10mMLauric_ul_120,,bm3_Prediluted_10mMLauric_ul_170,,bm3_Prediluted_10mMLauric_ul_220,,bm3_Prediluted_10mMLauric_ul_220,,bm3_Prediluted_10mMLauric_ul_220,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
753.9329834,2.940745617E-5,753.9329834,0.01920405589,753.9329834,0.01304572821,753.9329834,0.003241496859,753.9329834,0.003911197186,753.9329834,0.005424724892,753.9329834,0.005596810486,753.9329834,0.01760669798,753.9329834,0.1081570461,753.9329834,0.2668421566,753.9329834,0.01357013546,753.9329834,0.02368092537,753.9329834,0.03343891725,753.9329834,0.008824502118,753.9329834,0.1583762318,753.9329834,0.5356740355,753.9329834,0.08456496149,753.9329834,0.2528032959,
752.9441528,0.0008350812132,752.9441528,0.02003716119,752.9441528,0.01408330444,752.9441528,0.004416654818,752.9441528,0.004401147831,752.9441528,0.004834034946,752.9441528,0.006276825909,752.9441528,0.01832693815,752.9441528,0.1047923267,752.9441528,0.2698557675,752.9441528,0.01469183248,752.9441528,0.02487430535,752.9441528,0.03360288963,752.9441528,0.01018289011,752.9441528,0.1577936113,752.9441528,0.5581716299,752.9441528,0.08527456224,752.9441528,0.2509932816,
751.954895,0.0001204900109,751.954895,0.01907106861,751.954895,0.01271865144,751.954895,0.004732747097,751.954895,0.004760853946,751.954895,0.005321438424,751.954895,0.005887785461,751.954895,0.0164661929,751.954895,0.1197856069,751.954895,0.2636735439,751.954895,0.01420097239,751.954895,0.02295153961,751.954895,0.03403840959,751.954895,0.00958760269,751.954895,0.1587853879,751.954895,0.5987960696,751.954895,0.08348757774,751.954895,0.2504098415,
750.965332,0.001003073878,750.965332,0.01916406862,750.965332,0.01403392013,750.965332,0.005327544175,750.965332,0.005337554961,750.965332,0.005723348819,750.965332,0.006799639203,750.965332,0.01738945208,750.965332,0.1123014167,750.965332,0.2403553426,750.965332,0.01532558911,750.965332,0.0236186292,750.965332,0.03446166962,750.965332,0.009166820906,750.965332,0.1605511457,750.965332,0.5983667374,750.965332,0.08315662295,750.965332,0.2515437603,
749.9754028,-0.001268731896,749.9754028,0.01807306148,749.9754028,0.01235378813,749.9754028,0.004586745054,749.9754028,0.003483664012,749.9754028,0.004755305592,749.9754028,0.005072430242,749.9754028,0.01678983495,749.9754028,0.1119802669,749.9754028,0.2624733746,749.9754028,0.01369354222,749.9754028,0.02365689725,749.9754028,0.03201010823,749.9754028,0.007751883939,749.9754028,0.158078596,749.9754028,0.4628057182,749.9754028,0.08099256456,749.9754028,0.2469643801,
748.9851074,0.0001735742117,748.9851074,0.01813059859,748.9851074,0.01287178695,748.9851074,0.003938441165,748.9851074,0.004966033157,748.9851074,0.004759440664,748.9851074,0.005568386987,748.9851074,0.01713652723,748.9851074,0.1185980737,748.9851074,0.2644242942,748.9851074,0.01419118326,748.9851074,0.0230741743,748.9851074,0.03435751796,748.9851074,0.008921649307,748.9851074,0.1586603671,748.9851074,0.2628501654,748.9851074,0.08074174821,748.9851074,0.2294327617,
747.9945068,-0.0004592847545,747.9945068,0.01910771988,747.9945068,0.01243931428,747.9945068,0.004720028955,747.9945068,0.004196025897,747.9945068,0.005250480957,747.9945068,0.005941474345,747.9945068,0.01737738214,747.9945068,0.1151009947,747.9945068,0.267246902,747.9945068,0.01471997518,747.9945068,0.02364927158,747.9945068,0.03546234593,747.9945068,0.01013431791,747.9945068,0.1613324136,747.9945068,0.1933949888,747.9945068,0.08214755356,747.9945068,0.2323584706,
747.003479,0.0006241966621,747.003479,0.01830320433,747.003479,0.01333212946,747.003479,0.004261844791,747.003479,0.005550557747,747.003479,0.005644903518,747.003479,0.006161836442,747.003479,0.01756459288,747.003479,0.1163655743,747.003479,0.2552533746,747.003479,0.01488257758,747.003479,0.02376740053,747.003479,0.03382717073,747.003479,0.009737281129,747.003479,0.1624238491,747.003479,0.1296782047,747.003479,0.08330492675,747.003479,0.228146106,
746.012146,-0.0001853557478,746.012146,0.01827242598,746.012146,0.01337000821,746.012146,0.004987320863,746.012146,0.0051994971,746.012146,0.007113208529,746.012146,0.006249198224,746.012146,0.01700637676,746.012146,0.1113795936,746.012146,0.2635549307,746.012146,0.01474643312,746.012146,0.02466216125,746.012146,0.03508631885,746.012146,0.00941649545,746.012146,0.1622186899,746.012146,0.08954372257,746.012146,0.08302344382,746.012146,0.2287797034,
745.0204468,-0.0005572261289,745.0204468,0.01741505042,745.0204468,0.01313475333,745.0204468,0.00530375028,745.0204468,0.004507772624,745.0204468,0.004975852091,745.0204468,0.005515897647,745.0204468,0.01752144098,745.0204468,0.1106348857,745.0204468,0.2609245777,745.0204468,0.01395214163,745.0204468,0.02298314497,745.0204468,0.03338579834,745.0204468,0.009470939636,745.0204468,0.1628808677,745.0204468,0.05877221376,745.0204468,0.08256118745,745.0204468,0.246210888,
744.0283813,-0.000245588395,744.0283813,0.01817875169,744.0283813,0.01344684418,744.0283813,0.004709351808,744.0283813,0.004934064113,744.0283813,0.006370856892,744.0283813,0.006596062798,744.0283813,0.01777060144,744.0283813,0.1048566848,744.0283813,0.2615625858,744.0283813,0.01406207401,744.0283813,0.02454417199,744.0283813,0.03542591631,744.0283813,0.00970064383,744.0283813,0.1612012982,744.0283813,0.04329543188,744.0283813,0.08494731784,744.0283813,0.2412115633,
743.0360107,-0.001244417741,743.0360107,0.01669101976,743.0360107,0.01183153782,743.0360107,0.00411675917,743.0360107,0.004817544948,743.0360107,0.004665757995,743.0360107,0.005817233585,743.0360107,0.01607785933,743.0360107,0.1091775447,743.0360107,0.2692789435,743.0360107,0.01357830781,743.0360107,0.02113621868,743.0360107,0.03411112353,743.0360107,0.009304294363,743.0360107,0.1595216841,743.0360107,0.0347764343,743.0360107,0.08433832228,743.0360107,0.2418038547,
742.0432129,0.000526736374,742.0432129,0.01798161678,742.0432129,0.01408191398,742.0432129,0.00533807883,742.0432129,0.005193419289,742.0432129,0.006068323273,742.0432129,0.007427056786,742.0432129,0.01793243363,742.0432129,0.1129744798,742.0432129,0.2543299496,742.0432129,0.01428630203,742.0432129,0.02431198582,742.0432129,0.03366263583,742.0432129,0.01041180547,742.0432129,0.1601024121,742.0432129,0.03211163357,742.0432129,0.0857790485,742.0432129,0.2441563457,
741.0501099,0.0007582921535,741.0501099,0.0161674004,741.0501099,0.01322574448,741.0501099,0.004807022866,741.0501099,0.005160490517,741.0501099,0.005809336901,741.0501099,0.006591516081,741.0501099,0.017121071,741.0501099,0.1182573885,741.0501099,0.2575177252,741.0501099,0.01460005157,741.0501099,0.02425069362,741.0501099,0.03526492789,741.0501099,0.01037670206,741.0501099,0.1617749929,741.0501099,0.03041767515,741.0501099,0.08556063473,741.0501099,0.2346979529,
740.0567017,-0.0002516422246,740.0567017,0.01672959514,740.0567017,0.01324215718,740.0567017,0.005143987481,740.0567017,0.005038908217,740.0567017,0.005312895868,740.0567017,0.006430700887,740.0567017,0.01730825193,740.0567017,0.1094426736,740.0567017,0.2415397167,740.0567017,0.01410793141,740.0567017,0.02518968284,740.0567017,0.03454356268,740.0567017,0.01033730712,740.0567017,0.1624199301,740.0567017,0.03005067818,740.0567017,0.08500310034,740.0567017,0.2381218225,
739.0628662,-0.0009467044729,739.0628662,0.01674404368,739.0628662,0.01207790524,739.0628662,0.004863431677,739.0628662,0.005191454664,739.0628662,0.005630139261,739.0628662,0.006753284484,739.0628662,0.01702411845,739.0628662,0.107192114,739.0628662,0.2299057245,739.0628662,0.01368488651,739.0628662,0.02313712984,739.0628662,0.03414380178,739.0628662,0.01036935765,739.0628662,0.1618056744,739.0628662,0.02853367664,739.0628662,0.08287495375,739.0628662,0.2412056923,
738.0687256,-0.0006963434862,738.0687256,0.01667929068,738.0687256,0.01329921838,738.0687256,0.005134243518,738.0687256,0.005762458313,738.0687256,0.006469296291,738.0687256,0.006651652977,738.0687256,0.01564800739,738.0687256,0.1076128706,738.0687256,0.2400330305,738.0687256,0.01465091947,738.0687256,0.02527892776,738.0687256,0.03511772305,738.0687256,0.01093322504,738.0687256,0.1589172632,738.0687256,0.02863251418,738.0687256,0.08435690403,738.0687256,0.2287544161,
736.9321289,0.0003370107152,736.9321289,0.01839620434,736.9321289,0.01292005274,736.9321289,0.006535565481,736.9321289,0.005451880861,736.9321289,0.0061077266,736.9321289,0.007345987018,736.9321289,0.01637067646,736.9321289,0.1075322181,736.9321289,0.2307149619,736.9321289,0.01457210351,736.9321289,0.02635289356,736.9321289,0.03580763191,736.9321289,0.01111977734,736.9321289,0.1587848663,736.9321289,0.02914697304,736.9321289,0.0843500495,736.9321289,0.2418278903,
735.9372559,-0.0004577849759,735.9372559,0.01691798121,735.9372559,0.01225453801,735.9372559,0.005929770414,735.9372559,0.005179770757,735.9372559,0.005781634245,735.9372559,0.006714295596,735.9372559,0.01516700257,735.9372559,0.116564028,735.9372559,0.2417124361,735.9372559,0.01430494804,735.9372559,0.02417983301,735.9372559,0.03577288985,735.9372559,0.009628146887,735.9372559,0.1497839689,735.9372559,0.0284138564,735.9372559,0.08203159273,735.9372559,0.2390010059,
734.9420166,-0.0003852711234,734.9420166,0.01723571308,734.9420166,0.01199479215,734.9420166,0.005351287313,734.9420166,0.005196667742,734.9420166,0.0061025545,734.9420166,0.00645694742,734.9420166,0.01512969099,734.9420166,0.1184612885,734.9420166,0.2207887471,734.9420166,0.01347450633,734.9420166,0.02528433315,734.9420166,0.03564363718,734.9420166,0.01038020104,734.9420166,0.1477871537,734.9420166,0.02780291811,734.9420166,0.08188653737,734.9420166,0.2430145591,
733.9464111,-0.0004200296244,733.9464111,0.01735372655,733.9464111,0.01318419538,733.9464111,0.00578564778,733.9464111,0.005061430857,733.9464111,0.006418799516,733.9464111,0.006817388348,733.9464111,0.01530579943,733.9464111,0.1127513871,733.9464111,0.2562402487,733.9464111,0.01397483703,733.9464111,0.02503066324,733.9464111,0.03576192632,733.9464111,0.01005854271,733.9464111,0.1485363394,733.9464111,0.02838008665,733.9464111,0.08057091385,733.9464111,0.2247683704,
732.9504395,-0.0005657057627,732.9504395,0.01742935739,732.9504395,0.01263371017,732.9504395,0.004943673033,732.9504395,0.00536360452,732.9504395,0.006674600765,732.9504395,0.006673496682,732.9504395,0.0149932811,732.9504395,0.1056261063,732.9504395,0.218266353,732.9504395,0.01375360228,732.9504395,0.02419931814,732.9504395,0.03454617038,732.9504395,0.01068469416,732.9504395,0.1523243934,732.9504395,0.02695534937,732.9504395,0.07951407135,732.9504395,0.2282657921,
731.9541626,-5.694909078E-7,731.9541626,0.01818463579,731.9541626,0.0141350748,731.9541626,0.006578585599,731.9541626,0.006130698137,731.9541626,0.006924818736,731.9541626,0.007238110062,731.9541626,0.01487231813,731.9541626,0.1119326055,731.9541626,0.2608666122,731.9541626,0.01430243347,731.9541626,0.02537914179,731.9541626,0.03668994084,731.9541626,0.01124822721,731.9541626,0.1506661177,731.9541626,0.02675157413,731.9541626,0.07930785418,731.9541626,0.2369320244,
730.9575195,-0.001390127232,730.9575195,0.01793912426,730.9575195,0.01362248603,730.9575195,0.006325336173,730.9575195,0.006259046495,730.9575195,0.006695946213,730.9575195,0.007628942374,730.9575195,0.01558272075,730.9575195,0.1160633191,730.9575195,0.2246772945,730.9575195,0.01406367868,730.9575195,0.02547855303,730.9575195,0.03634274006,730.9575195,0.01140724868,730.9575195,0.1510339081,730.9575195,0.02768299729,730.9575195,0.07826858759,730.9575195,0.240203917,
729.9605713,0.0006108463858,729.9605713,0.01826165244,729.9605713,0.01447413955,729.9605713,0.006911562756,729.9605713,0.006681961007,729.9605713,0.007099657319,729.9605713,0.007874201983,729.9605713,0.01522766892,729.9605713,0.1129058897,729.9605713,0.2534876764,729.9605713,0.01477798168,729.9605713,0.02557183988,729.9605713,0.03683435172,729.9605713,0.01167222857,729.9605713,0.1504346281,729.9605713,0.02836499922,729.9605713,0.07817005366,729.9605713,0.2397894859,
728.9632568,-5.756657629E-5,728.9632568,0.01748761907,728.9632568,0.01486596931,728.9632568,0.006312492304,728.9632568,0.005962468684,728.9632568,0.006859936751,728.9632568,0.007802298758,728.9632568,0.01516172197,728.9632568,0.1060997397,728.9632568,0.2362935692,728.9632568,0.01422520541,728.9632568,0.02530911006,728.9632568,0.03610981628,728.9632568,0.01109258272,728.9632568,0.1496815085,728.9632568,0.02812485024,728.9632568,0.07680114359,728.9632568,0.2418583781,
727.9655762,-0.0004760408192,727.9655762,0.01894049905,727.9655762,0.01521761529,727.9655762,0.005987322424,727.9655762,0.006450536661,727.9655762,0.006173494272,727.9655762,0.007782796398,727.9655762,0.0152290361,727.9655762,0.1113312542,727.9655762,0.2613096833,727.9655762,0.01417104434,727.9655762,0.02575459704,727.9655762,0.03470980749,727.9655762,0.01055100001,727.9655762,0.1414767802,727.9655762,0.02736494876,727.9655762,0.07708072662,727.9655762,0.2387558967,
726.9675903,-0.0008972121286,726.9675903,0.01759206131,726.9675903,0.01561129745,726.9675903,0.006047139876,726.9675903,0.006189169362,726.9675903,0.006180452183,726.9675903,0.00773976231,726.9675903,0.01448270399,726.9675903,0.115417771,726.9675903,0.2508326471,726.9675903,0.01460321061,726.9675903,0.02531668358,726.9675903,0.03548428044,726.9675903,0.01055269688,726.9675903,0.1487777233,726.9675903,0.02695700154,726.9675903,0.07559026778,726.9675903,0.2339549959,
725.9692383,-0.000266647141,725.9692383,0.01829575188,725.9692383,0.01578856818,725.9692383,0.007151206955,725.9692383,0.006194841117,725.9692383,0.006965299603,725.9692383,0.007870906964,725.9692383,0.01512765326,725.9692383,0.1170845628,725.9692383,0.2659829557,725.9692383,0.01455232129,725.9692383,0.02583283186,725.9692383,0.03742757812,725.9692383,0.01121669542,725.9692383,0.1446977258,725.9692383,0.02718578465,725.9692383,0.07664096355,725.9692383,0.2419829965,
724.97052,0.0003187732364,724.97052,0.01841324382,724.97052,0.0168700777,724.97052,0.007199788466,724.97052,0.007166469935,724.97052,0.007945562713,724.97052,0.008283653297,724.97052,0.01517592929,724.97052,0.1153338403,724.97052,0.2417621166,724.97052,0.01539646927,724.97052,0.02664906159,724.97052,0.03785568103,724.97052,0.01215560455,724.97052,0.1388324499,724.97052,0.0274659209,724.97052,0.0770900026,724.97052,0.2325306684,
723.9714966,-0.0003709427838,723.9714966,0.01906944439,723.9714966,0.01580424607,723.9714966,0.007070898544,723.9714966,0.006388168316,723.9714966,0.007716283668,723.9714966,0.007825518027,723.9714966,0.01477353554,723.9714966,0.1191479266,723.9714966,0.2543852925,723.9714966,0.01489190012,723.9714966,0.0255133342,723.9714966,0.03706056252,723.9714966,0.01107999589,723.9714966,0.138924405,723.9714966,0.02785933204,723.9714966,0.07669522613,723.9714966,0.2468957752,
722.9721069,-0.0003131073317,722.9721069,0.018958373,722.9721069,0.01708789729,722.9721069,0.007199735846,722.9721069,0.007089579478,722.9721069,0.008573741652,722.9721069,0.008837631904,722.9721069,0.01532231737,722.9721069,0.1223639324,722.9721069,0.257712543,722.9721069,0.01551993936,722.9721069,0.02699495852,722.9721069,0.03715095297,722.9721069,0.01216239296,722.9721069,0.1389032304,722.9721069,0.02827193961,722.9721069,0.07625155896,722.9721069,0.2358676046,
721.9724121,0.0003144471266,721.9724121,0.01924521104,721.9724121,0.0166736953,721.9724121,0.007425213698,721.9724121,0.007117813453,721.9724121,0.007995182648,721.9724121,0.008306371048,721.9724121,0.01498757396,721.9724121,0.1069990546,721.9724121,0.2461950034,721.9724121,0.01496273559,721.9724121,0.0271068085,721.9724121,0.03465381637,721.9724121,0.01152305119,721.9724121,0.1381351799,721.9724121,0.02704512142,721.9724121,0.07462934405,721.9724121,0.2427355796,
720.9723511,-2.873247468E-5,720.9723511,0.01899771951,720.9723511,0.01745369099,720.9723511,0.008154283278,720.9723511,0.006876662374,720.9723511,0.008301068097,720.9723511,0.009301808663,720.9723511,0.0157275293,720.9723511,0.1210699826,720.9723511,0.2703422308,720.9723511,0.01523115393,720.9723511,0.02736100554,720.9723511,0.03835850954,720.9723511,0.01198813878,720.9723511,0.1322737038,720.9723511,0.02766820975,720.9723511,0.07653844357,720.9723511,0.2488187551,
719.9719238,-0.0004752650857,719.9719238,0.01884849183,719.9719238,0.01627800241,719.9719238,0.006966588553,719.9719238,0.006625289563,719.9719238,0.007694123778,719.9719238,0.007935413159,719.9719238,0.01455234829,719.9719238,0.117890574,719.9719238,0.2688303888,719.9719238,0.01488881931,719.9719238,0.02673150413,719.9719238,0.03576394916,719.9719238,0.01122692227,719.9719238,0.1290991753,719.9719238,0.02870192192,719.9719238,0.08088704944,719.9719238,0.2475673705,
718.9711914,0.0001908732957,718.9711914,0.01910891011,718.9711914,0.01649794541,718.9711914,0.007640929427,718.9711914,0.006820412353,718.9711914,0.007745875977,718.9711914,0.009016730823,718.9711914,0.01484938804,718.9711914,0.1160068512,718.9711914,0.2686079741,718.9711914,0.01542980783,718.9711914,0.02660023794,718.9711914,0.03627496958,718.9711914,0.01084852591,718.9711914,0.1308693439,718.9711914,0.02856922708,718.9711914,0.08154346794,718.9711914,0.2499888092,
717.9701538,-0.0002934477234,717.9701538,0.01797592267,717.9701538,0.01679556631,717.9701538,0.007365943864,717.9701538,0.006657041609,717.9701538,0.007487362716,717.9701538,0.007639691234,717.9701538,0.01490325853,717.9701538,0.1184018925,717.9701538,0.2675497234,717.9701538,0.01503419969,717.9701538,0.02635047399,717.9701538,0.03293702751,717.9701538,0.01080815867,717.9701538,0.1312922239,717.9701538,0.02788599394,717.9701538,0.08176636696,717.9701538,0.2439191043,
716.968689,-0.0004274775274,716.968689,0.01906541549,716.968689,0.01621963456,716.968689,0.007780398242,716.968689,0.006682171486,716.968689,0.007755889557,716.968689,0.00849950593,716.968689,0.01497811545,716.968689,0.1181075573,716.968689,0.2441134304,716.968689,0.01543468889,716.968689,0.02562971972,716.968689,0.03609608859,716.968689,0.01173344534,716.968689,0.1322230846,716.968689,0.02848007716,716.968689,0.08233428001,716.968689,0.2388859093,
715.9669189,-0.0003913747496,715.9669189,0.01981224865,715.9669189,0.0169493109,715.9669189,0.00816369988,715.9669189,0.006773187779,715.9669189,0.007991781458,715.9669189,0.008824687451,715.9669189,0.0148801133,715.9669189,0.1189833209,715.9669189,0.2485953271,715.9669189,0.01540792175,715.9669189,0.02666720189,715.9669189,0.03515294939,715.9669189,0.01147717331,715.9669189,0.1295977831,715.9669189,0.02909850329,715.9669189,0.08355496824,715.9669189,0.2485812008,
714.9648438,-0.0004389594251,714.9648438,0.01960971206,714.9648438,0.0176648479,714.9648438,0.00790248625,714.9648438,0.007676075678,714.9648438,0.008320302702,714.9648438,0.008933831006,714.9648438,0.0154809067,714.9648438,0.1204944998,714.9648438,0.2233606875,714.9648438,0.01593489572,714.9648438,0.02663392387,714.9648438,0.03595948592,714.9648438,0.01164579764,714.9648438,0.136344254,714.9648438,0.02899280563,714.9648438,0.08257202059,714.9648438,0.2454394698,
713.9624023,-0.0005955382367,713.9624023,0.01891619153,713.9624023,0.01662140712,713.9624023,0.007423870731,713.9624023,0.007395037916,713.9624023,0.007905333303,713.9624023,0.008571471088,713.9624023,0.01525718719,713.9624023,0.119748503,713.9624023,0.2360545695,713.9624023,0.01551693492,713.9624023,0.0262109898,713.9624023,0.0350311473,713.9624023,0.0117508918,713.9624023,0.1359954029,713.9624023,0.02843135037,713.9624023,0.08134431392,713.9624023,0.2475890666,
712.9596558,-0.0001277543488,712.9596558,0.0194255691,712.9596558,0.01696255431,712.9596558,0.007774284109,712.9596558,0.007698287256,712.9596558,0.00820952002,712.9596558,0.008664363064,712.9596558,0.01548171137,712.9596558,0.1212097481,712.9596558,0.231811583,712.9596558,0.01551594213,712.9596558,0.02597093023,712.9596558,0.03597177193,712.9596558,0.01178363245,712.9596558,0.1377833635,712.9596558,0.02834894322,712.9596558,0.08092179149,712.9596558,0.2523253858,
711.956543,0.0001441052009,711.956543,0.01956819743,711.956543,0.01804154366,711.956543,0.008294339292,711.956543,0.008188996464,711.956543,0.008594019338,711.956543,0.009108846076,711.956543,0.01550177764,711.956543,0.1222444102,711.956543,0.2588097453,711.956543,0.01606179588,711.956543,0.02663731016,711.956543,0.03626196831,711.956543,0.0120886853,711.956543,0.136771068,711.956543,0.02964244597,711.956543,0.08154980838,711.956543,0.2519981563,
710.953125,-0.0001692094957,710.953125,0.01926585659,710.953125,0.01777321659,710.953125,0.008212474175,710.953125,0.007779818028,710.953125,0.007909155451,710.953125,0.008648624644,710.953125,0.01502849162,710.953125,0.1208675131,710.953125,0.2665583789,710.953125,0.01561049279,710.953125,0.02596227266,710.953125,0.03454479575,710.953125,0.01170134638,710.953125,0.1364221424,710.953125,0.02884043753,710.953125,0.08115904033,710.953125,0.2477253675,
709.9493408,4.561347305E-5,709.9493408,0.01956383698,709.9493408,0.01764282212,709.9493408,0.008259221911,709.9493408,0.007666484918,709.9493408,0.007789542899,709.9493408,0.008318614215,709.9493408,0.01534328796,709.9493408,0.1237403154,709.9493408,0.2505174875,709.9493408,0.01567801088,709.9493408,0.02346034721,709.9493408,0.03629596531,709.9493408,0.01189442724,709.9493408,0.1368545443,709.9493408,0.02878088132,709.9493408,0.08032485843,709.9493408,0.250916034,
708.9451904,-0.0008087524911,708.9451904,0.01862546429,708.9451904,0.01765107177,708.9451904,0.008180397563,708.9451904,0.007463976741,708.9451904,0.007491128519,708.9451904,0.00820535142,708.9451904,0.01509554405,708.9451904,0.1226978004,708.9451904,0.2642683387,708.9451904,0.01544061676,708.9451904,0.02451083809,708.9451904,0.03592307121,708.9451904,0.01175599825,708.9451904,0.1390477866,708.9451904,0.02856051922,708.9451904,0.07987016439,708.9451904,0.2445883453,
707.9407349,-0.0002233902196,707.9407349,0.01969131641,707.9407349,0.01826127619,707.9407349,0.008431511,707.9407349,0.007869694382,707.9407349,0.008324762806,707.9407349,0.00919479318,707.9407349,0.0156340804,707.9407349,0.1249010861,707.9407349,0.2690518796,707.9407349,0.0162599422,707.9407349,0.02621887997,707.9407349,0.03692836314,707.9407349,0.01203923393,707.9407349,0.1402019858,707.9407349,0.02935342491,707.9407349,0.07933737338,707.9407349,0.2430219054,
706.9359741,-0.0002616283309,706.9359741,0.0196119044,706.9359741,0.01899988391,706.9359741,0.008540502749,706.9359741,0.008213317953,706.9359741,0.008298666216,706.9359741,0.008703554049,706.9359741,0.01550169662,706.9359741,0.1261876523,706.9359741,0.2410020679,706.9359741,0.01683716662,706.9359741,0.02441556379,706.9359741,0.03597475588,706.9359741,0.01196184848,706.9359741,0.1415871531,706.9359741,0.02900149487,706.9359741,0.07932958007,706.9359741,0.2454317659,
705.9308472,-4.089790309E-5,705.9308472,0.01967173256,705.9308472,0.01883881539,705.9308472,0.00816433318,705.9308472,0.007641983218,705.9308472,0.008403139189,705.9308472,0.009825523943,705.9308472,0.01516067702,705.9308472,0.1260139495,705.9308472,0.2291954011,705.9308472,0.01603208855,705.9308472,0.02407551743,705.9308472,0.03712512553,705.9308472,0.01258161198,705.9308472,0.1404687315,705.9308472,0.02851457521,705.9308472,0.07887017727,705.9308472,0.2445654273,
