baseline,,sample,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
431.0296936,0.0004037239414,431.0296936,0.2333664298,
429.9538269,6.686860434E-5,429.9538269,0.2540453672,
429.0315247,-0.0002370507573,429.0315247,0.2669280469,
427.9552917,0.0001560945529,427.9552917,0.2857316434,
427.0326538,-0.0001214399817,427.0326538,0.3030507267,
425.9560242,-0.0002683028288,425.9560242,0.3198323548,
425.0330811,2.655981552E-5,425.0330811,0.3336000144,
423.9560852,0.0009846527828,423.9560852,0.3497111797,
423.0328064,-0.0002274263243,423.0328064,0.358642906,
421.9554443,-0.0002344635723,421.9554443,0.3668684065,
421.0318604,-0.0004271154758,421.0318604,0.3727016151,
419.9541321,1.309849722E-5,419.9541321,0.3753598928,
419.0302124,-8.846922719E-5,419.0302124,0.3737350106,
417.9521484,-0.0005289422697,417.9521484,0.368873328,
417.0278931,-0.0007307152846,417.0278931,0.3651477695,
415.9494629,-0.0002008286683,415.9494629,0.3544841409,
415.0249023,0.0001895784371,415.0249023,0.3426524699,
413.946106,-0.0005349921994,413.946106,0.3296710849,
413.0212402,-0.0008426503628,413.0212402,0.3189114034,
411.9420776,0.0002258620225,411.9420776,0.3067087829,
411.0169067,0.0001832077542,411.0169067,0.2939108014,
409.9373779,0.0004607038863,409.9373779,0.2794711292,
409.0119019,0.0006044954644,409.0119019,0.2657702863,
407.9320068,-0.0004581987159,407.9320068,0.253652066,
407.0062256,0.0001171239128,407.0062256,0.2451975644,
405.9259644,-0.000941538543,405.9259644,0.231418699,
404.9998779,-0.0006807848113,404.9998779,0.2193948776,
404.0736694,-0.0004664216831,404.0736694,0.2113325596,
402.9928894,0.0004371232935,402.9928894,0.2010158449,
402.0663452,2.034684803E-5,402.0663452,0.1948992461,
400.9852295,-8.945269656E-5,400.9852295,0.1859431714,
400.0584106,0.0001366217475,400.0584106,0.1786142886,
398.9769287,-1.496183177E-5,398.9769287,0.1716389507,
398.0498047,-0.0001450407435,398.0498047,0.1646045446,
396.9679871,0.0002862378024,396.9679871,0.1576389968,
396.0405579,-5.979246998E-5,396.0405579,0.1535287052,
394.958374,-0.0002754946181,394.958374,0.1477051973,
394.0306702,-0.0006176657043,394.0306702,0.1403643191,
392.9481506,0.0001170721298,392.9481506,0.1356743425,
392.0201111,-7.040926448E-6,392.0201111,0.1314297765,
390.9372559,-0.000375546515,390.9372559,0.126310274,
390.0089417,-0.0002680441248,390.0089417,0.1222175881,
388.9257507,-0.000699393102,388.9257507,0.1174519137,
387.9971619,-0.0003493200347,387.9971619,0.1162214056,
387.0684204,-5.492654964E-5,387.0684204,0.1118717417,
385.9847107,-0.0002650431998,385.9847107,0.1090743095,
385.0556946,-0.0001048255217,385.0556946,0.1073221117,
383.9716492,-0.0006533361156,383.9716492,0.1042678505,
383.0423279,0.0007870767149,383.0423279,0.1024368331,
381.9579468,-6.905827468E-5,381.9579468,0.1008810252,
381.0283508,0.0004473845765,381.0283508,0.09965868294,
379.943634,0.001436195918,379.943634,0.0982959494,
379.0137634,0.0001037633556,379.0137634,0.09805178642,
377.9287109,1.705918839E-5,377.9287109,0.09699184448,
376.9985352,8.820244693E-5,376.9985352,0.09676232189,
376.0682373,0.0006695646443,376.0682373,0.09705787152,
374.9827271,-0.001088589081,374.9827271,0.09618360549,
374.052124,-0.0003168321855,374.052124,0.09714615345,
372.9662781,-0.0006716354401,372.9662781,0.0981278047,
372.0354004,0.001055461704,372.0354004,0.09963358194,
370.9492493,-0.0008070471813,370.9492493,0.1003595814,
370.0180969,0.0006328810123,370.0180969,0.1019476876,
368.9315796,-0.0001063265445,368.9315796,0.1014321297,
368.0001831,9.84813887E-5,368.0001831,0.103228271,
367.068634,-0.0002201302414,367.068634,0.104559429,
365.9816589,-0.0004816777364,365.9816589,0.1050956696,
365.0498352,0.0004041385255,365.0498352,0.106151104,
363.9625244,-0.000165379839,363.9625244,0.1069898829,
363.030426,-1.496183177E-5,363.030426,0.1076497808,
361.9428406,5.350959327E-5,361.9428406,0.1085162535,
361.0104675,-1.982819958E-5,361.0104675,0.108876124,
359.9225159,5.67975294E-5,359.9225159,0.1088343188,
358.9898987,6.663559179E-5,358.9898987,0.1085534096,
