baseline,,sample,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
456.0232239,-0.0002385513217,456.0232239,0.09494949877,
454.95224,8.22992879E-5,454.95224,0.09914078563,
454.0340576,-0.0002185261255,454.0340576,0.1031928137,
452.962677,-2.283082358E-5,452.962677,0.1088104695,
452.0441589,0.000116191768,452.0441589,0.113416709,
450.9723816,0.0003667000856,450.9723816,0.1194054782,
450.0535583,0.0001076989793,450.0535583,0.1243197098,
448.9813538,8.771051944E-5,448.9813538,0.1306445599,
448.0621948,0.0001216810924,448.0621948,0.1385335028,
446.989624,0.0007873879513,446.989624,0.1452819109,
446.0700989,-7.459695189E-5,446.0700989,0.1529523283,
444.9971313,-0.000119783741,444.9971313,0.1622959822,
443.9239502,-3.603177174E-5,443.9239502,0.1725410223,
443.0039368,-0.0003956161963,443.0039368,0.1830226034,
441.9303589,-0.0005993641098,441.9303589,0.1959561855,
441.0100098,5.190446973E-5,441.0100098,0.2091311514,
439.9360657,9.400212002E-5,439.9360657,0.2248032838,
439.0153809,0.0004056413018,439.0153809,0.2377138883,
437.94104,6.316635699E-5,437.94104,0.258760035,
437.0200195,-0.0004273223458,437.0200195,0.2791559994,
435.945282,-8.148138295E-5,435.945282,0.3050277233,
435.0239563,0.0004184411082,435.0239563,0.3271206617,
433.9488525,-0.0001271332731,433.9488525,0.3580210507,
433.0271606,2.120112549E-5,433.0271606,0.3843990564,
431.9516907,-0.0007885468658,431.9516907,0.4160967469,
431.0296936,-0.0001347931975,431.0296936,0.4529410005,
429.9538269,-5.570303256E-5,429.9538269,0.4865188599,
429.0315247,-0.0001088109784,429.0315247,0.5164090991,
427.9552917,-4.198501119E-5,427.9552917,0.5513159037,
427.0326538,9.017018601E-5,427.0326538,0.5809731483,
425.9560242,-0.0005780112697,425.9560242,0.6129601598,
425.0330811,-0.0002199750161,425.0330811,0.6425242424,
423.9560852,-0.0003680977388,423.9560852,0.672550261,
423.0328064,-0.0004312014207,423.0328064,0.6876974702,
421.9554443,0.0006570426049,421.9554443,0.7042362094,
421.0318604,-0.0005838019424,421.0318604,0.7139621377,
419.9541321,-0.0002204924676,419.9541321,0.719569087,
419.0302124,0.0001296303817,419.0302124,0.7168448567,
417.9521484,-0.0003303863341,417.9521484,0.7085111141,
417.0278931,-0.0005143083981,417.0278931,0.6981466413,
415.9494629,-0.0001810604881,415.9494629,0.6796354651,
415.0249023,0.0009989744285,415.0249023,0.6578250527,
413.946106,0.0003969355894,413.946106,0.6342203021,
413.0212402,0.0007396480069,413.0212402,0.6130924821,
411.9420776,9.810893062E-6,411.9420776,0.5881876945,
411.0169067,0.000111246256,411.0169067,0.5644462109,
409.9373779,-0.0007370208041,409.9373779,0.5314922333,
409.0119019,0.0008108578622,409.0119019,0.5092409849,
407.9320068,-0.0007232726202,407.9320068,0.4822457433,
407.0062256,-0.000106740612,407.0062256,0.4648859501,
405.9259644,0.0005929084728,405.9259644,0.4423927367,
404.9998779,0.0003034636611,404.9998779,0.4194361269,
404.0736694,0.0004049158306,404.0736694,0.40338552,
402.9928894,0.0007865062216,402.9928894,0.385697633,
402.0663452,0.0002113844821,402.0663452,0.3721384108,
400.9852295,-0.0008600116707,400.9852295,0.3547998667,
400.0584106,0.000380405545,400.0584106,0.3407622278,
398.9769287,-7.299229765E-5,398.9769287,0.3247106969,
398.0498047,-2.360736107E-5,398.0498047,0.313729018,
396.9679871,5.159380089E-5,396.9679871,0.2998424172,
396.0405579,9.596988821E-5,396.0405579,0.2902290821,
394.958374,0.0005822549574,394.958374,0.278400898,
394.0306702,0.0005360408104,394.0306702,0.2658753991,
392.9481506,-0.0004145987914,392.9481506,0.2565088272,
392.0201111,2.360864528E-5,392.0201111,0.2498966157,
390.9372559,-4.400391845E-5,390.9372559,0.2397071123,
390.0089417,-0.0002341013605,390.0089417,0.2318768203,
388.9257507,-0.0001647070603,388.9257507,0.2241877764,
387.9971619,-1.522068305E-5,387.9971619,0.2189083993,
387.0684204,0.0003945778008,387.0684204,0.2128032148,
385.9847107,0.0008621331071,385.9847107,0.2068714797,
385.0556946,0.0006827870384,385.0556946,0.2023428828,
383.9716492,-0.0002011909091,383.9716492,0.1967888921,
383.0423279,0.0004472550063,383.0423279,0.1947239488,
381.9579468,9.229328134E-5,381.9579468,0.1909877062,
381.0283508,0.0005648625083,381.0283508,0.188530311,
379.943634,0.000237076616,379.943634,0.1865062416,
379.0137634,0.0003205865796,379.0137634,0.1852918565,
377.9287109,-0.0001652763458,377.9287109,0.1838304549,
376.9985352,0.0002774049644,376.9985352,0.1839370281,
376.0682373,-0.001118643908,376.0682373,0.1826728731,
374.9827271,-0.0002833588806,374.9827271,0.1837590337,
374.052124,-7.811682735E-5,374.052124,0.1849527359,
372.9662781,0.000410512439,372.9662781,0.186445117,
372.0354004,4.061698201E-5,372.0354004,0.1881253272,
370.9492493,0.0003413111554,370.9492493,0.1892802715,
370.0180969,0.0004122225218,370.0180969,0.1916089803,
368.9315796,0.0001726160554,368.9315796,0.1929404736,
368.0001831,-5.927482198E-5,368.0001831,0.1956714243,
367.068634,2.070926894E-5,367.068634,0.197207734,
365.9816589,-9.271364252E-5,365.9816589,0.1997018605,
365.0498352,-0.0006817669491,365.0498352,0.2003842443,
363.9625244,0.0001702336012,363.9625244,0.2030913979,
363.030426,-0.0001203530774,363.030426,0.2048792094,
361.9428406,0.000138123607,361.9428406,0.206059128,
361.0104675,-0.0002952585055,361.0104675,0.2059774697,
359.9225159,0.0003125042713,359.9225159,0.2068322152,
358.9898987,0.0002999407297,358.9898987,0.2068732679,
358.0571289,-0.0001917209302,358.0571289,0.2066572458,
356.96875,0.000139211159,356.96875,0.2050595134,
356.0357056,-0.0001991209865,356.0357056,0.203232646,
354.9470215,0.0004431608249,354.9470215,0.2022963911,
354.0137024,-4.504135177E-6,354.0137024,0.1998357922,
352.9247131,-9.079848678E-5,352.9247131,0.1965231597,
351.9911194,0.0001650026243,351.9911194,0.1941624284,
351.0574341,-0.0002770985302,351.0574341,0.1916490346,
349.9679871,-0.0001073099629,349.9679871,0.1882143617,
349.0340271,0.0006219153875,349.0340271,0.1848700345,
347.9442749,0.0002943196159,347.9442749,0.1811470091,
347.0100708,-0.0003752878984,347.0100708,0.177268818,
346.0757141,2.182241951E-5,346.0757141,0.1750701517,
344.9855347,0.0005931676715,344.9855347,0.1726234555,
344.0509338,-0.0004569057783,344.0509338,0.1685614586,
342.9604187,0.0001442087814,342.9604187,0.1641049534,
342.0255737,-0.0003961334587,342.0255737,0.1601511687,
340.9347534,0.0006437691045,340.9347534,0.1562171131,
339.9996643,-0.000249676028,339.9996643,0.1531430632,
339.0644226,-0.0002323938097,339.0644226,0.1502177417,
337.973175,-0.0004632669734,337.973175,0.1446633041,
337.0377197,-3.737772931E-5,337.0377197,0.1418980956,
335.946167,0.0002328549308,335.946167,0.1378353536,
335.010437,8.038336819E-5,335.010437,0.1348819137,
334.074585,-0.0002983109734,334.074585,0.1315444261,
332.9826355,-0.0009792485507,332.9826355,0.1261046827,
332.0465393,3.515456774E-5,332.0465393,0.1237671301,
330.9542847,-0.0001718488202,330.9542847,0.1198367029,
330.0179138,9.189616321E-6,330.0179138,0.1180311516,
328.9253845,-0.0009288300062,328.9253845,0.113015987,
327.9888,-0.0003424916067,327.9888,0.1104158312,
327.0520935,0.0008408389986,327.0520935,0.1083575562,
325.9591064,0.000199911563,325.9591064,0.10486947,
325.0221558,2.876026338E-5,325.0221558,0.1038242429,
323.928894,0.0004424352956,323.928894,0.1008820683,
322.9916992,6.308868615E-5,322.9916992,0.09797610343,
322.0544128,-0.0002676819568,322.0544128,0.09568767995,
320.9607544,-4.669577538E-5,320.9607544,0.09391190857,
320.0231934,-0.0001236137905,320.0231934,0.09290359914,
318.9292603,0.0002354708267,318.9292603,0.09120963514,
317.9914551,0.000672338705,317.9914551,0.09023685008,
317.0535583,-0.0001249594789,317.0535583,0.08921486884,
315.959198,4.343882756E-5,315.959198,0.08944743127,
315.0210876,-0.0003963920753,315.0210876,0.08955937624,
313.9264526,-3.044083132E-5,313.9264526,0.08996089548,
